id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,out,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress,block_offensive,block_deflection,block_save_block,under_pressure,off_camera
babbd64e-2316-4a80-aa85-3ffbf5971d2a,1862,1,00:47:37.760,47,37,Block,65,Costa Rica,From Keeper,,Brazil,Marcos Aoás Corrêa,Left Center Back,"[4.8, 11.9]",0.0,['da7e5525-f67f-4795-9174-11567fb9ea4c'],3939976,795,781,4372,,,,,,
53017e1a-38b3-4a98-8bcb-79a1dbef048f,1863,1,00:47:37.800,47,37,Block,65,Costa Rica,From Keeper,True,Costa Rica,Álvaro José Zamora Mata,Right Center Forward,"[114.9, 70.5]",0.0,,3939976,795,795,184468,,,,,,
4c9404b7-833d-44a6-9e53-bef959386e5b,1953,2,00:01:56.361,46,56,Block,72,Costa Rica,From Throw In,,Brazil,Guilherme Antonio Arana Lopes,Left Back,"[40.8, 2.6]",0.0,['6e39ec85-7611-4b46-80bb-fb4cfb8e0d95'],3939976,795,781,6919,,,,,,
b7347988-bb97-460e-be72-b021bc521d52,2023,2,00:03:06.144,48,6,Block,73,Brazil,Regular Play,,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[8.4, 28.0]",0.0,['2bd17428-f7f8-40ad-919a-3c0c2be65c7f'],3939976,781,795,27163,,,,,,
fe3b8d9d-1866-4bcf-9715-ac867665878b,2140,2,00:06:57.943,51,57,Block,78,Costa Rica,From Goal Kick,,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,"[61.3, 24.1]",0.0,['85697069-9769-4760-9988-bd2f5f5aab5b'],3939976,795,781,22600,,,,,,
bfa0ff9f-c230-4e6b-9b73-c18baa7e7293,2246,2,00:10:16.127,55,16,Block,84,Brazil,Regular Play,,Brazil,Danilo Luiz da Silva,Right Back,"[106.8, 46.3]",0.0,,3939976,781,781,3063,,,,,,
e960706f-7292-41a4-97de-dd62c9e05606,2305,2,00:13:13.015,58,13,Block,89,Costa Rica,Regular Play,,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,"[66.4, 75.5]",0.0,['0250b3de-73a5-4148-9384-ba89e80f775f'],3939976,795,781,22600,,,,,,
ab62a4fa-737c-4662-949b-ac982fcdd8f0,2306,2,00:13:13.028,58,13,Block,89,Costa Rica,Regular Play,True,Costa Rica,Álvaro José Zamora Mata,Right Center Forward,"[53.3, 3.1]",0.0,,3939976,795,795,184468,,,,,,
4853fdd0-591f-4f59-b756-96957e7d67ac,2357,2,00:14:32.081,59,32,Block,91,Brazil,From Corner,,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[8.8, 43.4]",0.0,['05a4f511-f3b7-4719-a17b-9b2159b193aa'],3939976,781,795,132510,,,,,,
a8304f72-6fdc-4258-87a6-e1a8c805d3c3,2358,2,00:14:32.164,59,32,Block,91,Brazil,From Corner,,Brazil,Rodrygo Silva de Goes,Center Forward,"[110.1, 34.6]",0.0,,3939976,781,781,25104,,,,,,
cadb72c8-315e-4a67-baeb-4555fe0de7cd,2503,2,00:17:29.566,62,29,Block,95,Costa Rica,Regular Play,,Brazil,Bruno Guimarães Rodriguez Moura,Right Defensive Midfield,"[99.4, 41.1]",0.0,['068247e6-f45d-463f-acc0-9b410050991c'],3939976,795,781,25142,True,,,,,
c02cd108-f985-4893-b565-97bd84407a38,2520,2,00:17:43.783,62,43,Block,96,Brazil,Regular Play,True,Costa Rica,Orlando Moisés Galo Calderón,Right Center Midfield,"[33.1, 77.3]",0.0,['b0205ada-5006-42ee-b510-cba5724635f4'],3939976,781,795,132516,,,,,,
19bc64a9-c408-4c5d-853d-216a081f3f52,2814,2,00:22:47.240,67,47,Block,104,Costa Rica,Regular Play,,Brazil,Bruno Guimarães Rodriguez Moura,Right Defensive Midfield,"[22.7, 36.9]",0.0,['8d764419-85d7-4bb8-8cf3-e336ea5c8136'],3939976,795,781,25142,True,,,,,
89ac0d0e-5659-4cf6-89df-0abc399fe6dc,2909,2,00:25:56.777,70,56,Block,106,Brazil,From Throw In,,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[15.2, 36.4]",0.0,['3bfb28fe-7a33-4fa8-841f-8de46c35b2b9'],3939976,781,795,27163,,,,,,
77d3b5e4-5d0b-40b7-93e7-6dad464018e7,2996,2,00:29:35.148,74,35,Block,112,Costa Rica,From Corner,,Brazil,Sávio Moreira de Oliveira,Right Wing,"[8.0, 34.1]",0.0,['a7e7ebe4-87dc-44af-9e09-06719a08094f'],3939976,795,781,44455,,,,,,
60d42706-eaeb-444b-8bf6-20627018717e,3008,2,00:29:52.979,74,52,Block,113,Brazil,Regular Play,True,Costa Rica,Francisco Javier Calvo Quesada,Left Center Back,"[108.1, 4.5]",0.0,['855021b9-dae6-425f-94c9-0e47b304bfea'],3939976,781,795,5600,True,,,,,
cf6e55c3-6aa1-4608-9662-04c18ed6253f,3176,2,00:33:22.679,78,22,Block,119,Brazil,From Throw In,,Costa Rica,Orlando Moisés Galo Calderón,Center Defensive Midfield,"[12.4, 39.1]",0.0,['51273717-0496-4a4a-8070-7e6715a2c67a'],3939976,781,795,132516,,,,,,
578679f6-8b64-4293-8cd4-004d63acddbd,3370,2,00:39:33.917,84,33,Block,128,Brazil,From Throw In,,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[13.9, 36.4]",0.0,['86516065-dc96-4cf0-983d-51b4a7ce430f'],3939976,781,795,27163,,,,,,
3db4e70d-36ad-4cc4-b5b6-99fdc8c4ce47,3430,2,00:40:59.265,85,59,Block,132,Costa Rica,From Keeper,,Brazil,Rodrygo Silva de Goes,Left Center Forward,"[104.6, 42.6]",0.0,['0038a280-1a51-4ed5-ad7f-aadf25245c8b'],3939976,795,781,25104,True,,,,,
38722fec-2c93-4d43-ad5e-23ad3788c919,3593,2,00:45:34.424,90,34,Block,136,Brazil,Regular Play,,Costa Rica,Orlando Moisés Galo Calderón,Center Defensive Midfield,"[12.8, 33.5]",0.0,,3939976,781,795,132516,,,,,,
fc6b214b-047f-43b8-b5be-000249e1c1af,3604,2,00:46:41.618,91,41,Block,137,Costa Rica,From Goal Kick,True,Brazil,Sávio Moreira de Oliveira,Right Midfield,"[38.1, 73.5]",0.0,,3939976,795,781,44455,,,,,,
339a3c85-26c7-4a3b-bb14-f808c7616d43,3687,2,00:49:33.953,94,33,Block,143,Brazil,Regular Play,,Costa Rica,Joseph Martín Mora Cortéz,Left Wing Back,"[51.2, 14.5]",0.0,['76dd9391-09bf-43fc-b0c3-a30c00b98c8b'],3939976,781,795,13367,,,,,,
9a17b364-fd33-4462-aa24-f9681a0ea198,60,1,00:01:01.193,1,1,Block,6,Colombia,Regular Play,True,Paraguay,Alex Adrián Arce Barrios,Center Forward,"[111.5, 18.3]",0.0,['2f8c0e40-cf67-45d0-a694-7b7ae0b4e88c'],3939975,769,3567,170230,True,,,,,
c68b85b3-c865-4e8e-b862-051da4e205cf,70,1,00:01:33.823,1,33,Block,7,Colombia,From Throw In,,Colombia,Rafael Santos Borré Amaury,Right Center Forward,"[55.0, 75.2]",0.0,['8f7b251f-eb42-48d9-813f-76220fbf9c9f'],3939975,769,769,28266,True,,,,,
fbad11c1-47cb-453a-bc9e-de08d7f7c259,233,1,00:05:38.676,5,38,Block,15,Colombia,Regular Play,,Paraguay,Mathías Adalberto Villasanti Rolón,Right Center Midfield,"[57.4, 48.9]",0.0,['ecfc595a-87b3-416b-8ee9-33f75502aec3'],3939975,769,3567,87429,True,,,,,
39a3a0f0-fde1-4df7-aa81-f31514e2b506,235,1,00:05:41.093,5,41,Block,15,Colombia,Regular Play,,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[64.4, 19.8]",0.0,['e3f27fa6-d1f7-43f2-88bc-e340741243c2'],3939975,769,769,27277,,,,,,
c1e11dc4-2692-4cc8-bcdb-a3297861c2e9,607,1,00:18:38.611,18,38,Block,38,Colombia,From Corner,,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[6.9, 42.4]",0.0,['f2f7c965-d2c0-42fb-b886-7406750cd712'],3939975,769,3567,10290,,,,,,
dfd7a09c-acd1-4119-99c1-83c93d9f8d2d,655,1,00:20:27.247,20,27,Block,41,Paraguay,From Throw In,,Colombia,Jhon Janer Lucumí Bonilla,Left Center Back,"[18.5, 40.7]",0.0,['365aa5c8-b4ce-4340-ba4f-2651d51109f6'],3939975,3567,769,18855,,,,,,
76a05a70-8dc7-4c41-a99d-e71050796a6f,673,1,00:22:23.071,22,23,Block,43,Paraguay,Regular Play,True,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,"[24.4, 44.4]",0.0,['fca8f1a4-29be-43d9-9430-fd0c13888618'],3939975,3567,769,5678,True,,,,,
63c8bf2c-2aeb-407d-8e0f-70832699dfa4,804,1,00:26:54.775,26,54,Block,48,Colombia,Regular Play,,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[14.2, 60.9]",0.0,['14bbf192-ac0c-46a7-b443-dcc2877d989a'],3939975,769,3567,28943,,,,,,
cb2df85a-ce78-476f-9c9a-0fc125aae4e3,1026,1,00:34:07.188,34,7,Block,56,Colombia,Regular Play,,Paraguay,Mathías Adalberto Villasanti Rolón,Right Center Midfield,"[64.0, 41.0]",0.0,['df4913cb-5f0a-4dd0-a6fc-f9d638995e94'],3939975,769,3567,87429,,,,,,
58395a8e-1310-44eb-be3e-62d0e18b6a9a,1073,1,00:34:41.019,34,41,Block,56,Colombia,Regular Play,,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[108.7, 21.8]",0.0,,3939975,769,769,27158,,,,,,
c7d886e3-aadc-4749-8d1d-11c23ab20f29,1092,1,00:34:52.268,34,52,Block,56,Colombia,Regular Play,,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[100.1, 28.8]",0.0,['b97889ee-42af-4f7c-b878-4dc9a6b4c56d'],3939975,769,769,27277,True,,,,,
dc085c78-0d2f-46d6-b95a-f6729d900336,1097,1,00:34:55.499,34,55,Block,56,Colombia,Regular Play,,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[12.7, 53.2]",0.0,['e8b932d8-850e-4827-99ee-fd2a8ff184a5'],3939975,769,3567,28943,,,,,,
d6b1061c-3941-49e8-b98f-a2b8670a14a4,1104,1,00:34:59.197,34,59,Block,56,Colombia,Regular Play,,Colombia,Richard Rios Montoya,Right Center Midfield,"[91.6, 33.5]",0.0,['6f56cbe5-974d-4815-bfb6-3dd0cdfc8a9c'],3939975,769,769,49395,True,,,,,
f8cf4993-c5c0-412f-b3c1-9db56f508916,1130,1,00:35:17.105,35,17,Block,56,Colombia,Regular Play,,Paraguay,Adrián Andrés Cubas,Center Defensive Midfield,"[14.4, 54.1]",2.180026,['4c43c43d-3ef5-4e71-bdd8-c14b41040f64'],3939975,769,3567,28657,,,,,,
0f688359-98b7-4ff6-8bd5-314ff1cd1358,1467,1,00:46:30.214,46,30,Block,78,Colombia,From Throw In,True,Paraguay,Matías David Espinoza Acosta,Left Back,"[65.3, 4.9]",0.0,['24ea9604-e33f-44b9-8b57-67d8ab473064'],3939975,769,3567,46677,,,,,,
b16e040a-1ea0-4f06-8d3b-f690ab2e880b,1517,2,00:00:24.697,45,24,Block,85,Paraguay,From Throw In,,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,"[57.7, 72.9]",0.0,['4b5ce879-b096-4664-916c-360a7c6a7846'],3939975,3567,769,5678,,,,,,
92b734d2-ca82-4069-b2c5-12681ec3cadb,1585,2,00:02:21.489,47,21,Block,88,Colombia,From Free Kick,,Paraguay,Matías David Espinoza Acosta,Left Back,"[38.7, 6.7]",0.0,['0cdc4b30-c44b-4925-af34-26e6859cd7c2'],3939975,769,3567,46677,,,,,,
c9f78df5-ab5c-499c-b250-fe4aeca26581,1586,2,00:02:21.855,47,21,Block,88,Colombia,From Free Kick,,Colombia,Richard Rios Montoya,Right Center Midfield,"[79.7, 75.7]",0.0,,3939975,769,769,49395,True,,,,,
96dbebfb-68a2-4112-a446-2e5caecd05bf,1669,2,00:04:37.658,49,37,Block,93,Colombia,From Goal Kick,,Paraguay,Mathías Adalberto Villasanti Rolón,Right Center Midfield,"[93.5, 23.1]",0.0,['e2b4a12a-fecf-41fb-a9f8-547ba7e6b9c5'],3939975,769,3567,87429,,,,,,
5f83fd4b-2d86-4413-b784-aadd64c86789,1678,2,00:04:43.986,49,43,Block,94,Paraguay,Regular Play,,Colombia,Yerry Fernando Mina González,Right Center Back,"[6.0, 56.0]",0.0,['39c17f86-e4e5-463c-b98e-3a033bfec2b0'],3939975,3567,769,6196,True,,,,,
46056889-8b94-4f49-b3f3-be121e44fcb3,1680,2,00:04:47.052,49,47,Block,94,Paraguay,Regular Play,,Colombia,Daniel Muñoz Mejía,Right Back,"[14.1, 58.1]",0.0,['77ca8d7f-f9cd-4a36-b7b7-5aef1470c327'],3939975,3567,769,27423,,,,,,
8ae6e7b3-5a95-43ad-abc7-b487fa140579,1706,2,00:05:04.474,50,4,Block,94,Paraguay,Regular Play,True,Colombia,Rafael Santos Borré Amaury,Right Center Forward,"[40.9, 74.4]",0.0,['18ce88d3-9a84-45b7-b870-b2f99e067a0d'],3939975,3567,769,28266,,,,,,
609c2980-9063-4752-b6c0-60ffbbfd3aa3,1749,2,00:05:43.996,50,43,Block,96,Colombia,Regular Play,,Paraguay,Mathías Adalberto Villasanti Rolón,Right Center Midfield,"[93.5, 31.7]",0.0,['ea690f87-2d15-4112-9a4d-a00f552611a0'],3939975,769,3567,87429,True,,,,,
8aafb0f7-9094-4202-becf-8808b99f1532,1843,2,00:07:31.288,52,31,Block,101,Paraguay,From Free Kick,True,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[54.9, 2.4]",0.0,['8c20aea6-7c46-45c3-ba17-ffef3e1c3d53'],3939975,3567,769,27277,,,,,,
c1c764ca-b166-44c2-98e8-04cc326e2728,1852,2,00:07:46.740,52,46,Block,102,Paraguay,From Throw In,,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[43.6, 2.4]",0.0,['27ded972-326a-48c9-80dc-71976d4321bc'],3939975,3567,769,27277,,,,,,
4c0a4aa2-393d-4fb0-9f77-ace88e6620c0,1939,2,00:10:47.206,55,47,Block,109,Paraguay,Regular Play,,Colombia,Daniel Muñoz Mejía,Right Back,"[8.7, 58.3]",0.0,['b5934363-63e0-4f20-b0f4-153b6877748d'],3939975,3567,769,27423,,,,,,
040300f6-eb37-409e-aace-21f1f82f38d8,1947,2,00:10:52.906,55,52,Block,110,Colombia,Regular Play,,Paraguay,Matías David Espinoza Acosta,Left Back,"[112.2, 12.3]",0.0,['3d16466c-0b40-4dba-be22-343293613eb1'],3939975,769,3567,46677,True,,,,,
50d4c115-eade-4f5e-944b-0af6d9b75518,2000,2,00:12:03.832,57,3,Block,112,Colombia,Regular Play,,Paraguay,Hernesto Ezequiel Caballero Benítez,Left Center Midfield,"[38.2, 44.5]",0.0,,3939975,769,3567,47186,,,,,,
73f9cebe-8f2d-418b-a69c-6696e7296d9c,2024,2,00:14:02.050,59,2,Block,114,Paraguay,From Goal Kick,True,Colombia,Rafael Santos Borré Amaury,Right Center Forward,"[104.2, 79.9]",0.0,['18d0f608-1cc0-40e4-98ff-efd7ca876a7e'],3939975,3567,769,28266,,,,,,
91b3c030-9421-4427-8826-9bb55274d8bd,2100,2,00:16:18.875,61,18,Block,121,Paraguay,Regular Play,,Colombia,Richard Rios Montoya,Right Center Midfield,"[14.5, 25.9]",0.0,['82b966f0-32ee-4305-b52f-301ed1ac6439'],3939975,3567,769,49395,,,,,,
e3ed9edd-6b0c-42dc-86b0-2cbf83417944,2279,2,00:19:50.281,64,50,Block,128,Colombia,From Free Kick,,Paraguay,Matías David Espinoza Acosta,Left Back,"[1.9, 23.2]",0.0,['168abe87-7dea-422f-b863-aa83a72536ec'],3939975,769,3567,46677,,,,,,
49368d29-31b5-4e07-90be-e03d9d35abc0,2280,2,00:19:50.393,64,50,Block,128,Colombia,From Free Kick,True,Colombia,Richard Rios Montoya,Right Center Midfield,"[118.9, 58.3]",0.0,,3939975,769,769,49395,,,,,,
bdc65547-40b8-464d-a086-bafa88aacbb0,2335,2,00:23:16.232,68,16,Block,132,Paraguay,Regular Play,,Paraguay,Alex Adrián Arce Barrios,Center Forward,"[64.0, 6.6]",0.0,['b65d75b7-edd7-43dd-999c-58c0720420cd'],3939975,3567,3567,170230,True,True,,,,
4d10baa8-5c42-4b6f-b766-e9049bf22fde,2414,2,00:25:58.094,70,58,Block,135,Paraguay,Regular Play,,Colombia,Davinson Sánchez Mina,Left Center Back,"[42.9, 32.7]",0.0,,3939975,3567,769,3494,True,,,,,
d0f1b0af-d1bb-4bba-abb3-3d6bdaa37287,2500,2,00:29:22.957,74,22,Block,143,Colombia,Regular Play,True,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[9.8, 45.4]",0.0,['687c7f9b-f272-4591-a93a-36d18f5197bd'],3939975,769,3567,10290,,,,,,
59ea6660-ab77-489f-addd-9fa844057fec,2641,2,00:35:22.905,80,22,Block,153,Colombia,From Throw In,True,Paraguay,Adam Fernando Bareiro Gamarra,Center Forward,"[65.7, 5.7]",0.0,['a70c46e8-ad96-450e-b692-91f0011200d7'],3939975,769,3567,26306,,,,,,
796eee2e-c874-4a20-89ec-ce328b186bf4,2733,2,00:38:33.364,83,33,Block,159,Colombia,From Free Kick,,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[98.0, 21.5]",0.0,['c52649da-d284-43af-80a6-c077f34133bf'],3939975,769,769,27158,,,,,,
31bb297a-31aa-4696-82c5-a7223353db8b,2770,2,00:43:03.237,88,3,Block,162,Colombia,Regular Play,,Paraguay,Ángel Rodrigo Romero Villamayor,Right Wing,"[33.2, 76.3]",0.0,['128bffa6-7f1a-4fea-bd65-1e6a04eb2b75'],3939975,769,3567,30795,,,,,,
26752e91-cb0a-4bd1-8269-052defbac12d,2771,2,00:43:03.448,88,3,Block,162,Colombia,Regular Play,True,Colombia,Johan Andrés Mojica Palacio,Left Back,"[84.9, 2.8]",0.0,,3939975,769,769,5691,,,,,,
58b60b50-3219-4178-bf1d-e3ae5dffe026,2782,2,00:43:26.291,88,26,Block,164,Colombia,Regular Play,,Paraguay,Ángel Rodrigo Romero Villamayor,Right Wing,"[70.3, 77.6]",0.0,['8160c873-ca76-490a-880f-d846856c45c6'],3939975,769,3567,30795,,,,,,
ab35f0ff-0eaa-4580-9d3f-b42548ae3c55,2818,2,00:46:43.167,91,43,Block,170,Paraguay,From Throw In,,Paraguay,Adam Fernando Bareiro Gamarra,Center Forward,"[92.3, 27.2]",0.0,,3939975,3567,3567,26306,,,,,,
154e45e1-81a9-493b-a28a-fbf41c29ccfe,2880,2,00:48:45.692,93,45,Block,172,Colombia,From Free Kick,,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[12.0, 38.5]",0.0,['b912f079-2045-46b3-b90a-159037135b9c'],3939975,769,3567,28943,,,,,,
ddb26ca0-bf67-4e31-8f43-1cad446d32a7,2882,2,00:48:46.309,93,46,Block,172,Colombia,From Free Kick,,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[12.0, 37.1]",0.0,,3939975,769,3567,10290,,,,,,
88dae4e8-5f3d-4964-a8b2-653cd53ccca5,2894,2,00:48:57.236,93,57,Block,173,Paraguay,Regular Play,,Paraguay,Matías Nicolás Rojas Romero,Center Attacking Midfield,"[81.9, 50.4]",0.0,['9e542c33-51fa-4664-838b-c6cef7ee8dd1'],3939975,3567,3567,27767,,,,,,
5361619c-b3f3-47ec-b35c-10986510fb1c,2950,2,00:50:11.125,95,11,Block,177,Colombia,From Throw In,,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[66.2, 6.2]",1.505749,['8baa5358-5b49-47fb-815b-7f7265167518'],3939975,769,769,8817,,,,,,
bc9f6064-65af-4e7f-9f25-d84c5e4c0736,2986,2,00:51:29.853,96,29,Block,179,Paraguay,Regular Play,,Colombia,Yerry Fernando Mina González,Right Center Back,"[57.9, 51.8]",0.0,,3939975,3567,769,6196,True,,,,,
c361c77f-eafa-4609-bba2-7f7f5b77e723,14,1,00:00:10.853,0,10,Block,2,Bolivia,From Kick Off,,United States,Weston McKennie,Right Center Midfield,"[56.5, 46.7]",0.0,['d8d65b40-6442-48b5-adcd-d9b47c45bfd5'],3939974,3564,1839,8526,,,,,,
e6276e7c-28f2-4bfa-b8d8-3fdecdbc689b,144,1,00:05:03.659,5,3,Block,13,United States,From Keeper,,Bolivia,Fernando Javier Saucedo Pereyra,Right Center Midfield,"[57.0, 42.8]",0.0,['a803476b-426e-4d24-9316-8b0cd7453a4a'],3939974,1839,3564,113715,,,,,,
6eed9bb0-dbed-4769-91df-79362047adcf,166,1,00:05:19.124,5,19,Block,14,Bolivia,Regular Play,True,United States,Joseph Scally,Right Back,"[73.4, 77.7]",0.0,['c25197e4-9949-475e-93bb-84da16090fc5'],3939974,3564,1839,36830,,,,,,
90ca0e54-620e-44d8-93b1-fd83e0da10d9,175,1,00:05:33.394,5,33,Block,15,Bolivia,From Throw In,,United States,Tyler Adams,Center Defensive Midfield,"[53.1, 74.5]",0.0,['57ab14c1-e930-4813-8bf9-a7b19f8e8267'],3939974,3564,1839,12751,,,,,,
1831cd80-aa44-4837-93cd-a3f4614196fd,260,1,00:07:10.723,7,10,Block,18,United States,Regular Play,,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[11.0, 33.1]",0.0,['6dd1585b-0f53-4054-b34a-a0222092c20b'],3939974,1839,3564,37070,,,,,,
49053d76-e5f2-4a36-bdcf-c7e9abb12817,352,1,00:08:26.018,8,26,Block,20,United States,Regular Play,,Bolivia,Bruno Miranda Villagomez,Left Center Forward,"[55.6, 54.7]",0.0,['cf672767-8abf-466c-a49c-ce7779c20453'],3939974,1839,3564,21315,,,,,,
8910cdf3-711f-4bb1-ab08-d2e8f12bb6a4,441,1,00:10:35.429,10,35,Block,25,United States,From Throw In,True,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[3.4, 50.7]",0.0,['1989017a-9806-4950-b37c-7ae5e105ea39'],3939974,1839,3564,37070,,,,,,
538a8c42-49cf-474a-a6ba-8ea4682f63f7,491,1,00:12:21.216,12,21,Block,29,United States,Regular Play,,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[69.0, 25.7]",0.0,['d3b92f1b-3f84-47cc-87ad-f99652af8751'],3939974,1839,3564,37070,,,,,,
66443504-8f27-4301-9f83-1e8ecb10e636,663,1,00:15:45.755,15,45,Block,36,United States,From Free Kick,True,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[2.8, 46.3]",0.0,['989fe205-1ff8-4ded-b043-b3b4b5017335'],3939974,1839,3564,37070,,,,,,
c067a96d-6050-4cf8-ad87-9c488df4c2c6,737,1,00:19:12.369,19,12,Block,41,United States,Regular Play,,Bolivia,Leonel Justiniano Arauz,Center Defensive Midfield,"[56.3, 43.0]",0.0,['bc37df53-f0e9-42a6-967e-f4435d6baada'],3939974,1839,3564,47131,,,,,,
ed193ce1-ae5d-4ad4-a999-80febf2ee23e,808,1,00:20:16.165,20,16,Block,44,Bolivia,Regular Play,,United States,Joseph Scally,Right Back,"[65.9, 73.4]",0.0,['749083c7-29c4-4e09-a832-c804d2dca0d4'],3939974,3564,1839,36830,,,,,,
30300f16-5c43-4040-a893-a7674f035b2c,934,1,00:24:32.164,24,32,Block,51,Bolivia,From Free Kick,,Bolivia,Fernando Javier Saucedo Pereyra,Right Center Midfield,"[87.5, 25.4]",0.0,['ca091699-9621-4891-945f-e13097ee3e0f'],3939974,3564,3564,113715,,,,,,
e7c6207f-1f15-420e-a66f-a19d37895763,966,1,00:25:23.901,25,23,Block,52,United States,From Free Kick,True,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[0.9, 52.3]",0.0,['b29b1a76-b477-40d6-b0e9-f6d1efb6316a'],3939974,1839,3564,37070,,,,,,
6c53de15-34eb-4065-b76d-e1c88c210bd9,1107,1,00:30:40.610,30,40,Block,57,United States,From Free Kick,,Bolivia,Jesús Manuel Sagredo Chávez,Right Center Back,"[14.1, 39.2]",0.0,['e5835b5d-435d-42a1-b534-f76b60cb8fa4'],3939974,1839,3564,114004,,,,,,
acfd650b-7503-4fed-9c5b-c8f1c62afa10,1231,1,00:33:12.756,33,12,Block,62,United States,From Throw In,True,Bolivia,César Alejandro Menacho Claros,Right Center Forward,"[86.3, 76.8]",0.0,['294aae90-de1a-4f47-babd-100b3f7dfa8d'],3939974,1839,3564,113730,,,,,,
37eacbdf-1e28-41d6-9293-68658780058f,1246,1,00:33:36.303,33,36,Block,63,United States,From Throw In,,Bolivia,Gabriel Alejandro Villamíl Cortéz,Left Center Midfield,"[82.2, 3.8]",0.0,['4b460513-88a9-4d1f-9dd3-08fa229765ad'],3939974,1839,3564,113732,,,,,,
3b278787-45bd-4b75-8e15-cd179cba2c6d,1352,1,00:35:13.410,35,13,Block,67,United States,Regular Play,True,Bolivia,César Alejandro Menacho Claros,Right Center Forward,"[68.8, 72.2]",0.0,['df4a29d6-a0d2-4137-b22b-cce625c5978f'],3939974,1839,3564,113730,True,,,,,
114230ba-ca37-49c7-bdf4-073f345b735a,1370,1,00:35:36.890,35,36,Block,68,United States,From Throw In,,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[7.9, 39.6]",0.0,,3939974,1839,3564,37070,,,,,,
dc5d1c3c-a099-4bdc-9468-95dbdfe478d0,1385,1,00:35:49.682,35,49,Block,68,United States,From Throw In,,Bolivia,Bruno Miranda Villagomez,Left Center Forward,"[44.5, 77.3]",0.0,['92272736-6809-44ba-80d0-aa34d7b2b568'],3939974,1839,3564,21315,,,True,,,
96f39a1a-a661-4135-b5a6-25f7c648a927,1464,1,00:37:29.505,37,29,Block,70,United States,Regular Play,,Bolivia,José Manuel Sagredo Chávez,Left Center Back,"[60.3, 19.6]",0.0,['28692f5e-74ad-42f5-80e6-99d1a1c02a7c'],3939974,1839,3564,114003,,,,,,
c825d3d0-471e-4530-8c68-1fe71f377d69,1549,1,00:40:22.709,40,22,Block,77,United States,Regular Play,True,Bolivia,Gabriel Alejandro Villamíl Cortéz,Left Center Midfield,"[31.6, 4.1]",0.0,['8740f37c-5414-43b4-bcde-1569d12168b0'],3939974,1839,3564,113732,True,,,,,
8dc73e87-964e-4237-9d6f-ec1d6d331963,1576,1,00:41:03.917,41,3,Block,79,Bolivia,Regular Play,True,United States,Timothy Weah,Right Wing,"[116.4, 78.4]",0.0,,3939974,3564,1839,3377,True,,,,,
f89c032f-3b4e-4a7c-8d00-18225f7997ae,1608,1,00:42:02.684,42,2,Block,82,United States,Regular Play,True,Bolivia,Diego Daniel Medina Roman,Right Wing Back,"[9.2, 59.0]",0.0,['e61511fc-6e95-4844-bb2a-da17d434e5d6'],3939974,1839,3564,232736,,,,,,
0f57ea45-7412-4401-8fe2-51014e34c6ea,1811,2,00:01:59.762,46,59,Block,96,Bolivia,From Free Kick,,United States,Timothy Weah,Right Wing,"[72.9, 48.6]",0.0,['7c37b572-7d5e-4f1c-861a-c74dad188cdf'],3939974,3564,1839,3377,,,,,,
eacba21e-4c04-441d-9ced-83844f2c5f81,1851,2,00:02:43.104,47,43,Block,97,United States,Regular Play,,Bolivia,Jesús Manuel Sagredo Chávez,Left Center Back,"[17.7, 46.0]",0.0,['21411341-b282-465d-a61d-4acf1f11c270'],3939974,1839,3564,114004,,,,,,
