id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress
2ba131a8-24b6-4fb8-a857-5cb8b046cc4d,2082,2,00:17:18.759,62,18,Dribbled Past,113,Colombia,From Throw In,Brazil,Vinícius José Paixão de Oliveira Júnior,Left Wing,"[22.5, 10.7]",0.0,"['52f4cf75-9175-47ec-8775-6eede161edfd', '57acfc18-9159-44ca-ad7a-8d5065d9c3eb', 'ff0785af-3a93-4180-8559-4079d9081d4f']",3939991,769,781,18395,
6330d780-ed2f-45b0-aa10-27d4eccc5adb,2300,2,00:22:51.024,67,51,Dribbled Past,118,Colombia,From Free Kick,Brazil,João Victor Gomes da Silva,Right Center Midfield,"[17.3, 55.8]",0.0,"['0d589d08-cb71-4949-acda-0f22c84795a7', '33489e91-4a14-4f02-be5c-bd7cd5e7adb3', 'c9c4307a-3b3a-4877-8271-77d726476af0']",3939991,769,781,48720,
b00f78ef-0c60-4bcc-b9b2-1fd73a9038da,2624,2,00:33:10.816,78,10,Dribbled Past,136,Brazil,From Throw In,Colombia,Johan Andrés Mojica Palacio,Left Back,"[49.5, 13.7]",0.0,"['cda8fb50-296c-475c-9802-327a8ca6b0fd', 'f3ac5f55-e533-4135-a805-b8ffa5bc70f5']",3939991,781,769,5691,
2fd57a5b-6035-46aa-b9ba-4415d82279fd,2846,2,00:39:20.038,84,20,Dribbled Past,146,Colombia,Regular Play,Brazil,Éderson José dos Santos Lourenço da Silva,Right Defensive Midfield,"[55.6, 65.9]",0.0,"['35373466-f188-4cc4-b7c8-11cc22242b55', '84bae9ff-774d-4d59-959a-5b80316f301f', 'b439ab9e-14b6-4ce8-9440-5d911aadb961']",3939991,769,781,27702,True
993eecb6-0ec6-4812-a079-b688e068c04c,3002,2,00:42:36.746,87,36,Dribbled Past,150,Brazil,From Free Kick,Colombia,Davinson Sánchez Mina,Right Center Back,"[30.0, 66.2]",0.0,"['5fdc6d83-09a2-4aa7-92a3-fa940d6c6825', 'a6f695b1-51f5-49f5-8aba-bd5ea80d817d']",3939991,781,769,3494,
b178ace9-3076-4eff-8938-adcda4460c50,3056,2,00:44:40.294,89,40,Dribbled Past,153,Brazil,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[54.8, 5.2]",0.0,"['8d812738-3329-4dbf-a635-e6f1327dc8da', 'b5b3378f-56f8-4b7d-93c8-e60ab13b0e8f']",3939991,781,769,27277,True
399e7476-9b31-40b1-9043-406c13cb47e5,3166,2,00:48:21.228,93,21,Dribbled Past,162,Brazil,From Throw In,Colombia,Johan Andrés Mojica Palacio,Left Back,"[56.9, 4.8]",0.0,"['2a006ddc-96f3-40d2-af6f-c36209ef4828', '76347e5c-6a9a-41d1-8218-fb20b0da28fc']",3939991,781,769,5691,
1901513d-581a-483e-8f1b-ad8d0b22a8bc,282,1,00:08:20.206,8,20,Dribbled Past,20,Uruguay,From Counter,United States,Tyler Adams,Center Defensive Midfield,"[42.7, 66.6]",0.0,"['1efc37c5-e6bb-4a43-95df-06eb9d9d19e2', '3d5d5379-0dcb-44b9-b0e2-44a58452cb92', '62618de2-1413-4f02-bcb3-d656b717a6c2']",3939990,783,1839,12751,
3763fc33-cb86-4ded-8731-4158b123400f,353,1,00:11:24.989,11,24,Dribbled Past,25,United States,From Throw In,Uruguay,Facundo Pellistri Rebollo,Right Wing,"[40.7, 70.9]",0.0,"['5785868c-fa43-42a5-b8c9-c7c64ed30899', '761b8893-0e5d-4cf5-9285-f0b544b72de6']",3939990,1839,783,36288,
a28ad053-9fd1-417e-8380-e435e56edbb0,362,1,00:11:32.236,11,32,Dribbled Past,25,United States,From Throw In,Uruguay,Facundo Pellistri Rebollo,Right Wing,"[37.8, 68.6]",0.0,"['0e62d2ea-1e27-4a5f-ba47-71bdd7310f74', 'ad87f991-64d5-4d9f-8229-de9bb45c484f']",3939990,1839,783,36288,
f0f94aa0-5b21-4fa6-943f-ad5332426b86,382,1,00:12:30.116,12,30,Dribbled Past,27,Uruguay,From Keeper,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,"[51.9, 50.5]",0.0,"['0b1ac7ea-0b34-44fa-a4e4-e81489042fc0', '33b9f93b-8b2a-4bca-bafc-08dfc38feedd']",3939990,783,783,6773,True
6d17de23-1f6e-402f-a2ca-41536be41946,849,1,00:34:46.165,34,46,Dribbled Past,63,United States,From Keeper,United States,Joseph Scally,Right Back,"[51.5, 65.9]",0.0,"['1fb2913c-fde5-4419-9357-86d7c901c288', '353d56a0-7d09-4b35-a573-7a0aef592db3', 'f16967b5-9356-4c4d-820d-e4466a576e8a']",3939990,1839,1839,36830,True
e3c16f5e-823b-4fd1-9c9e-3d4628b309de,1045,1,00:42:56.087,42,56,Dribbled Past,79,United States,From Goal Kick,Uruguay,Mathías Olivera Miramontes,Left Center Back,"[22.2, 10.1]",0.0,"['8143da70-4649-4fa6-85ac-0fbfa5c68afd', '895dfe71-a638-4572-a76c-1eb729f3842d', '91bee231-fbf5-4dff-b0a6-89a4f151aa36']",3939990,1839,783,7104,
a227c4b2-f5f4-430a-a5fe-72d04b1b6cdb,1197,1,00:47:19.836,47,19,Dribbled Past,88,Uruguay,Regular Play,United States,Weston McKennie,Right Center Midfield,"[48.9, 68.4]",0.0,"['412ce0f4-abb3-447b-8c22-0c793f17c7f1', '8ab5ab9c-0611-4370-8f11-7205d18aa76d', 'e7f05c0c-4dcb-4b71-adfe-06820a3be211']",3939990,783,1839,8526,True
679ddb12-3ab1-4030-bf0d-9c11394b6e7a,1403,2,00:03:32.098,48,32,Dribbled Past,103,United States,From Throw In,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[8.6, 67.0]",0.0,"['c79d5838-4caa-4817-a3c1-5692a4ea0372', 'd72aec86-a36b-47d0-80c3-e9c5bcc01e75']",3939990,1839,783,5247,
3af0045d-a353-4244-b867-a78fd24e2310,1624,2,00:11:32.171,56,32,Dribbled Past,112,Uruguay,Regular Play,United States,Antonee Robinson,Left Back,"[7.9, 8.4]",0.0,"['3142f49a-598a-4c49-93c0-029a0c990554', '5b3aff00-f9aa-4d37-89fa-b64af6306914', 'd2a961a4-8231-482f-8d52-f59e73c6ded1']",3939990,783,1839,4614,
e6a0bfc8-2955-417a-ba3b-d7fcac10dbcb,2186,2,00:36:46.368,81,46,Dribbled Past,155,United States,From Throw In,United States,Tyler Adams,Center Defensive Midfield,"[97.5, 62.4]",0.0,['06a37c4e-b452-43fc-8c82-c44c43aa1f1b'],3939990,1839,1839,12751,True
103f5fd4-0c34-4ad5-be14-e2f0fcb1b509,2341,2,00:40:59.113,85,59,Dribbled Past,161,United States,Regular Play,Uruguay,Federico Santiago Valverde Dipetta,Right Defensive Midfield,"[20.4, 70.4]",0.0,"['85298e02-da60-4761-bf06-66dc5065f807', 'df172249-219b-4bb2-84a2-06d4f78494bc']",3939990,1839,783,6773,
9bb27e75-9ddb-4b14-b2b9-05241e7d4a5f,2380,2,00:44:12.631,89,12,Dribbled Past,164,Uruguay,Regular Play,United States,Giovanni Reyna,Center Defensive Midfield,"[36.8, 21.8]",0.0,"['38461ac6-100f-43cf-a737-c7ef6e3b5d63', '761e00a8-5b54-4b68-a91b-5455ae950cdf', '81f52d10-2762-4c92-9758-1dd58c070fda']",3939990,783,1839,34339,
fec14744-0514-4fa8-88e9-1f105a695cf2,2531,2,00:49:13.114,94,13,Dribbled Past,176,United States,From Throw In,Uruguay,Rodrigo Bentancur Colmán,Left Defensive Midfield,"[39.7, 60.3]",0.0,"['2cc1dc18-d0b4-4deb-bc7e-ab6a0ac8b220', 'd86c63d9-0914-4018-9066-cba3c41245aa']",3939990,1839,783,5260,
c834e541-ac2e-4840-b221-e1f3209097cf,299,1,00:06:48.299,6,48,Dribbled Past,17,Panama,From Throw In,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[52.3, 53.9]",0.0,"['048f2a72-6243-48bb-89d0-64ae4e4d49be', 'b9beb985-847b-4c46-9586-2fe1b8003a02']",3939989,798,3564,37070,
4a5f32dd-d116-4afc-bfb3-9a3fb4d78dc5,443,1,00:11:22.644,11,22,Dribbled Past,24,Panama,Regular Play,Bolivia,Yomar Rene Rocha Rodriguez,Right Wing Back,"[23.4, 67.1]",0.0,"['12716aae-448a-4ec1-afa8-9e0f2fa10d90', '513899d7-db62-4d10-8c02-a2c1a06abdea', '8f1e2757-b585-4581-ad32-669782b51619']",3939989,798,3564,367353,
e1f5bfc2-054a-4105-a53d-437731ebb291,563,1,00:13:24.064,13,24,Dribbled Past,28,Bolivia,Regular Play,Panama,César Rodolfo Blackman Camarena,Right Wing,"[103.1, 50.4]",0.0,"['42687f6c-6d80-46a2-bc3c-06e14e86aa64', 'b19dc65c-c8bd-4a90-8487-34f8b393b9c4']",3939989,3564,798,44305,
16c3b674-d7ec-4bba-8fb0-bd8ee46ea12b,629,1,00:15:39.655,15,39,Dribbled Past,30,Bolivia,From Goal Kick,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[80.5, 74.4]",0.0,"['ad9642ca-ee64-4097-8459-5950988a0be8', 'c50dbc1f-4499-4127-a403-00a09b836014']",3939989,3564,798,16637,
4c54d62f-291b-4904-a6f1-ebd607fb56ba,634,1,00:15:41.423,15,41,Dribbled Past,30,Bolivia,From Goal Kick,Bolivia,José Manuel Sagredo Chávez,Left Wing Back,"[32.6, 17.2]",0.0,"['55282dc4-814f-48fe-94a3-34a3b28d479e', 'a61c104a-cb01-44bc-8c38-67ea9c7f04c5', 'e67eab3d-9712-4376-ac59-ee98213aa61b']",3939989,3564,3564,114003,True
7c029019-a1a0-456f-a0f9-0e146f911c4e,724,1,00:18:43.316,18,43,Dribbled Past,34,Bolivia,From Throw In,Panama,Erick Javier Davis Grajales,Left Wing Back,"[36.0, 16.1]",0.0,"['2688e793-cf30-4eae-bf41-9703016686c4', 'ce7aad09-71f5-4bd3-9808-616121e6f7ae', 'ff53400a-b1bc-4c2b-b0d5-7ad9b5f01aa1']",3939989,3564,798,5634,
3a0d4030-0b3e-4763-8458-e5894b3f8d0f,879,1,00:24:32.790,24,32,Dribbled Past,42,Bolivia,From Free Kick,Panama,Jovani Francisco Welch Lopez,Left Defensive Midfield,"[42.3, 30.0]",0.0,"['1d594507-6732-47bc-b446-1f1e7326123b', '92f021c5-ebbe-4389-b72e-3faa8ccb69c8']",3939989,3564,798,363986,
9893e9bb-3b74-4c2e-afd7-3a495aa5e6b5,1033,1,00:32:17.906,32,17,Dribbled Past,52,Panama,Regular Play,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[9.7, 18.6]",0.0,"['21ed9f25-c1f2-4ebb-8276-9e5249d42609', '35aaf6f0-e543-415e-bf8f-94e14618e8bd', '6edab74e-2529-4f68-9e25-41afa604ae3b']",3939989,798,3564,37070,
21bc250d-d440-4497-8c4d-a90be7cbb0a1,1663,2,00:01:19.689,46,19,Dribbled Past,77,Panama,Regular Play,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[16.7, 6.1]",0.0,"['93dcabc9-0b0c-425b-88d3-d3e4d6fdea74', 'abf30782-32c9-4491-8f86-80b51f42ff00']",3939989,798,3564,223769,
6bd369dd-213f-4dc0-a5cb-f97ca7f0a81c,1667,2,00:01:22.219,46,22,Dribbled Past,77,Panama,Regular Play,Bolivia,José Manuel Sagredo Chávez,Left Wing Back,"[6.6, 16.3]",0.0,"['315c6b1b-0f9b-4aa7-90df-274d067ed908', '6eb7c654-ebc2-44be-8e2c-30f95742a5b6']",3939989,798,3564,114003,
f756c05e-3e02-4ade-8945-aad53c511f41,2005,2,00:12:07.591,57,7,Dribbled Past,92,Bolivia,From Free Kick,Panama,Christian Jesús Martinez,Right Defensive Midfield,"[63.8, 18.1]",0.0,"['8d8f4e4f-26dd-4a62-ba58-7336e11a6264', 'd1804086-a6a4-4b23-bccf-0ba838c45395']",3939989,3564,798,16637,
195fcbd9-7772-4b3f-8876-4e813b682570,2008,2,00:12:08.476,57,8,Dribbled Past,92,Bolivia,From Free Kick,Panama,Edgar Yoel Bárcenas Herrera,Left Wing,"[64.3, 23.3]",0.0,"['851f4ff9-3248-438a-b450-10c5aa97dea8', 'ac1e95d8-1a77-493a-a019-f6052ae1bd73', 'd1804086-a6a4-4b23-bccf-0ba838c45395']",3939989,3564,798,5637,
a548e0cd-cc66-4a3f-9652-742c7cd6f9ab,2317,2,00:21:30.623,66,30,Dribbled Past,107,Panama,Regular Play,Bolivia,Adalid Terrazas Abasto,Left Defensive Midfield,"[11.6, 30.7]",0.0,"['224abb2a-66f9-4a1a-bba3-cfaf5267616b', '576b55c0-aea6-499b-b86c-21db27a8b9a2', 'ead49237-ba7a-40ec-afda-647bc29c216c']",3939989,798,3564,398462,True
0425dd8d-82b2-4d7b-8b7a-95f950037024,2537,2,00:27:11.841,72,11,Dribbled Past,112,Panama,Regular Play,Bolivia,Héctor Manuel Cuellar Rosales,Right Back,"[8.5, 64.9]",0.0,"['54e3e6c1-e602-421d-bf2d-0de3a9421d11', '8ee2857a-ef20-49a0-b2c3-99b483d29773', 'e12bb1d0-34d7-4206-94ba-c2f79630bf1f']",3939989,798,3564,398489,
0e5653e7-0e8d-4911-8415-cc7dcfd8325a,2549,2,00:27:17.804,72,17,Dribbled Past,112,Panama,Regular Play,Bolivia,José Manuel Sagredo Chávez,Left Back,"[32.8, 30.5]",0.0,"['6bec9b7c-2b49-4e34-930a-fc0de1167e5c', 'def47854-7612-405d-a5cc-198a3a6575e3']",3939989,798,3564,114003,
8d8b5cb7-2380-477a-bb9c-5f74e29cee9b,3132,2,00:47:45.137,92,45,Dribbled Past,139,Panama,Regular Play,Bolivia,Fernando Javier Saucedo Pereyra,Left Defensive Midfield,"[56.1, 40.3]",0.0,"['a89227cc-ada0-45b4-94a2-c91c434a2b96', 'cb0433b3-cdbd-4951-b2aa-6a645650bb90']",3939989,798,3564,113715,
1d72175e-151d-4e25-ace4-31a2ca88c82b,3141,2,00:47:50.012,92,50,Dribbled Past,139,Panama,Regular Play,Bolivia,Adalid Terrazas Abasto,Center Attacking Midfield,"[67.0, 33.9]",0.0,"['2f019525-d7a1-4110-bd7f-c0ba2b16ef3a', 'deecf333-b03e-466d-a123-d2a0870bffa6']",3939989,798,3564,398462,
9a10bbfa-a56e-4af8-b373-beb185830c2b,179,1,00:04:11.271,4,11,Dribbled Past,13,Mexico,Regular Play,Ecuador,Jeremy Leonel Sarmiento Morante,Left Midfield,"[75.7, 14.4]",0.0,"['32cb6739-af08-46d2-9895-213237614418', '7eb3f962-d852-4222-bd41-1f514964a65b', '973b1983-b036-4eda-a1d6-19c25e71cdbb']",3939988,794,3565,40211,True
c38a49ba-aca5-46c3-94fb-089bdba2a78e,491,1,00:15:12.267,15,12,Dribbled Past,36,Mexico,From Free Kick,Ecuador,Ray Kendry Páez Andrade,Right Midfield,"[27.0, 47.5]",0.0,"['1aafd04a-6ee0-4504-8992-13ef2bf27df9', '50ede6ba-bfdb-495c-855c-e79f93a3d266']",3939988,794,3565,384888,
a6244e22-7567-4ac8-9b76-28290f5376c5,555,1,00:16:45.208,16,45,Dribbled Past,38,Mexico,Regular Play,Ecuador,Jeremy Leonel Sarmiento Morante,Left Midfield,"[55.1, 20.1]",0.0,"['6405a15a-a715-4c91-aa88-05ac1d41db32', 'ad496696-d58e-4003-9d3b-3d55b5b94c44', 'b747d2dd-66db-45bd-b50e-aeefffadbb5c']",3939988,794,3565,40211,
8a5e5189-51ae-4ab1-89ed-a86bd6321fb2,563,1,00:16:48.510,16,48,Dribbled Past,39,Ecuador,From Counter,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[52.4, 60.3]",0.0,"['0a39ba15-e1eb-42d9-af6e-20ee38c39136', '5788c947-95d3-4954-b5e9-a7502090ccdb', 'a79d8f35-30c6-4e13-8bd6-62c746769db8']",3939988,3565,794,26406,True
af02da24-a0a8-492f-80a5-dfd5a60ccd18,655,1,00:21:04.050,21,4,Dribbled Past,46,Ecuador,From Goal Kick,Mexico,Santiago Tomás Giménez,Center Forward,"[92.8, 57.5]",0.0,['c2fbe8f8-60ab-46ac-94ce-619429d8d711'],3939988,3565,794,31053,
2b3d44e2-3f5d-4221-8aa5-f3f81405b69c,796,1,00:25:34.520,25,34,Dribbled Past,57,Mexico,Regular Play,Ecuador,Kevin José Rodríguez Cortez,Right Center Forward,"[86.2, 30.7]",0.0,"['5dc890aa-5702-41ac-a4cc-e803646d9c9a', 'd1349eea-0360-4870-b438-3ca3da537bfa']",3939988,794,3565,348757,True
dbb78385-e9bf-4d32-b919-a22e14d20e95,1061,1,00:32:08.479,32,8,Dribbled Past,71,Mexico,From Throw In,Ecuador,Willian Joel Pacho Tenorio,Left Center Back,"[37.0, 3.4]",0.0,"['1fa5fa7a-69df-4948-bf8a-9905892e2119', '6e46895c-42f2-4fe4-bc54-f8c92584c14d']",3939988,794,3565,41593,
c18dedd9-d82f-4c8e-8643-5f04317ae60f,1410,1,00:43:18.795,43,18,Dribbled Past,87,Mexico,From Free Kick,Ecuador,Ray Kendry Páez Andrade,Right Midfield,"[14.8, 76.6]",0.0,"['177d27b5-086a-4691-b8e7-a78d599dd801', '2f248cbc-3e44-4965-8da0-b4f61c354c91']",3939988,794,3565,384888,
fcb1126b-4657-4c4f-b1bd-4dd5251e9fa5,1420,1,00:43:27.302,43,27,Dribbled Past,87,Mexico,From Free Kick,Ecuador,Kevin José Rodríguez Cortez,Right Center Forward,"[31.9, 42.5]",0.0,"['236a027a-7b20-402d-8595-05d1718f1ece', '6a072dbd-5b0b-423f-b308-7484079c92e9']",3939988,794,3565,348757,
6a415d86-f9fd-4da4-a356-1959cde15630,1424,1,00:43:28.121,43,28,Dribbled Past,87,Mexico,From Free Kick,Ecuador,Ray Kendry Páez Andrade,Right Midfield,"[28.2, 43.2]",0.0,"['45354b00-56a3-486f-828f-352d8689bbc6', '6e2388b1-1b02-452a-a550-de793c018b51']",3939988,794,3565,384888,
2ed8308b-f7a9-4075-9be6-88ad7071f313,1670,2,00:02:42.173,47,42,Dribbled Past,99,Ecuador,From Throw In,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[38.6, 18.1]",0.0,"['ba023b86-486e-457f-bd8d-bb4f6a848391', 'dcb889d7-5007-44a0-a0e7-4f775b59e77f']",3939988,3565,794,26280,
8a7ce34b-608c-4865-9113-af8d5ffd5eb7,1690,2,00:03:26.272,48,26,Dribbled Past,101,Ecuador,From Throw In,Mexico,Orbelín Pineda Alvarado,Right Center Midfield,"[73.9, 60.3]",0.0,"['b64365f3-5196-43d0-a5a2-8e53349f7457', 'c2dec447-595e-4a70-8828-d4434e125eb2']",3939988,3565,794,26280,
600cc076-f656-4930-85ad-f0e74e878562,1707,2,00:03:40.397,48,40,Dribbled Past,102,Mexico,From Counter,Ecuador,Felix Eduardo Torres Caicedo,Right Center Back,"[32.6, 44.4]",0.0,"['a1047eba-4fba-41b4-a169-83f2535a598c', 'eb821381-eb3f-4361-9b01-79f051d5c004']",3939988,794,3565,30111,True
1d52c1f0-29c2-4d7d-8154-0fac960064df,2355,2,00:31:52.315,76,52,Dribbled Past,141,Mexico,From Free Kick,Ecuador,Moisés Isaac Caicedo Corozo,Center Attacking Midfield,"[50.1, 17.8]",0.0,"['01667407-d424-477e-ba9c-c4051229c2fb', '0168052c-78c2-4396-a98c-36a035dce265']",3939988,794,3565,37726,
cd9085eb-e759-4377-a5d8-4c8134825767,2566,2,00:39:29.791,84,29,Dribbled Past,149,Ecuador,From Goal Kick,Mexico,Luis Francisco Romo Barrón,Right Defensive Midfield,"[44.1, 52.2]",0.0,"['3faf06ec-d109-4118-a6a7-c73734be72f9', 'ff58e182-2f59-400d-b3f0-dff917f7cb2f']",3939988,3565,794,26386,
0ac14281-b6ac-4460-aaaa-826a4d10e81f,2684,2,00:42:34.750,87,34,Dribbled Past,156,Ecuador,Regular Play,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,"[11.8, 14.3]",0.0,"['30e00019-7521-481c-bac7-94e71a92a396', 'cf2a9499-e961-4b44-acdd-7c2457eebc39']",3939988,3565,794,27896,
0f080073-19fe-4098-9b70-3542ee02cc7d,2770,2,00:46:33.506,91,33,Dribbled Past,162,Ecuador,Regular Play,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[35.9, 69.8]",0.0,['cfcf4990-1e1e-492e-bcbc-a2b7d8301d8f'],3939988,3565,794,26406,
720c3dcd-3976-4692-bdda-903c3d35c2e4,137,1,00:03:00.967,3,0,Dribbled Past,8,Jamaica,Regular Play,Venezuela,Telasco José Segovia Pérez,Right Center Midfield,"[60.3, 64.1]",0.0,"['09c19e8a-27c4-4cad-ac99-05b783dea87e', '11984038-d93d-4994-a53a-96aed408cfc2']",3939987,2305,3563,190172,
7b55266b-1cec-4978-a24f-2211306c36a0,1041,1,00:31:07.913,31,7,Dribbled Past,58,Jamaica,From Throw In,Venezuela,Jon Mikel Aramburu Mejías,Left Back,"[86.1, 7.4]",0.0,"['aae02cd2-47ed-4f6d-be44-247099f66955', 'c335b158-7b7d-4ff1-8469-30c24f385617']",3939987,2305,3563,113450,
83273645-93de-440a-9336-5d9f6b26d71f,1072,1,00:31:39.801,31,39,Dribbled Past,59,Venezuela,Regular Play,Jamaica,Damion Lowe,Right Defensive Midfield,"[21.1, 65.1]",0.0,"['7e820f4d-aa79-47ab-9dae-7d05fe0887ed', 'a4fcb05d-1bb3-4e29-b707-b6fbff4e6975']",3939987,3563,2305,49120,
9a7846fc-caf4-4e88-adfa-e45cb2e22b77,1155,1,00:33:19.986,33,19,Dribbled Past,62,Jamaica,From Throw In,Venezuela,Jon Mikel Aramburu Mejías,Left Back,"[54.4, 3.4]",0.0,"['0264c2c1-121f-4275-a318-75027434f8d7', '0df4661c-a103-4e6c-b4fd-0fadfc82e192']",3939987,2305,3563,113450,
6ec3e4c6-c009-41f1-a261-6215c0d5c9ef,1443,1,00:44:57.043,44,57,Dribbled Past,85,Venezuela,From Throw In,Jamaica,Michail Antonio,Center Forward,"[57.8, 5.6]",0.0,"['07164e19-06d8-4e5a-976c-207eb62cc283', '7e162d06-810b-4fb4-9799-b0d7e6903b29', 'a5deb8c0-dcd9-4d31-ab68-8bc39a71cb05']",3939987,3563,2305,3349,
52dff0a7-1501-448f-8ba6-840cf69cd86d,1998,2,00:16:22.982,61,22,Dribbled Past,114,Jamaica,From Throw In,Venezuela,José Andrés Martínez Torres,Left Defensive Midfield,"[51.7, 20.5]",0.0,"['2db404dc-cb57-4b26-abac-7d9c44849e43', '59a34d93-8431-46ec-b42d-5fe6166f9ff3']",3939987,2305,3563,36917,
54b66b91-c0f7-4093-ae04-ff05d12fcf64,2075,2,00:18:48.875,63,48,Dribbled Past,118,Venezuela,Regular Play,Jamaica,Ethan Pinnock,Left Center Back,"[17.7, 11.2]",0.0,"['1555952a-946d-49b8-93f5-4ab9c8df2c7f', '65d78635-0838-4376-b658-0aea93e9703b', '71ad9ba5-9369-4611-8779-7364bb9ef583']",3939987,3563,2305,4610,
aa9df526-afbc-46cc-be92-8972397a38d2,2167,2,00:22:16.275,67,16,Dribbled Past,123,Venezuela,From Throw In,Jamaica,Shamar Nicholson,Center Forward,"[38.3, 63.1]",0.0,"['1a464447-93f5-4dde-8fc9-48c3bc24fb39', '8a1fd317-993f-42fc-9ded-a8e25f5594db']",3939987,3563,2305,31455,
f010dfeb-a0c2-4c1f-9e0b-5b20c467b1f4,2444,2,00:30:25.312,75,25,Dribbled Past,140,Jamaica,Regular Play,Venezuela,Kervin Mario Andrade Navarro,Center Attacking Midfield,"[56.7, 29.2]",0.0,"['5e798b74-4b90-49ee-b276-03e57a42c07e', '6393aace-2a60-44dd-8e06-e06a4a1a3bc1']",3939987,2305,3563,113455,
d93c8b7a-3e7a-433e-a5ae-2d9dc48c825f,2589,2,00:37:12.491,82,12,Dribbled Past,150,Venezuela,From Corner,Jamaica,Kasey Palmer,Left Defensive Midfield,"[21.0, 68.4]",0.0,"['7e9a87cc-2f13-4908-871a-3ea9338e2374', 'c05e2c69-39f5-4a14-a22d-cff667c6a84f']",3939987,3563,2305,3317,
2d4abe6a-8652-4127-9e20-275aeebacce8,17,1,00:00:10.577,0,10,Dribbled Past,2,Paraguay,From Kick Off,Paraguay,Damián Josué Bobadilla Benítez,Right Wing,"[90.3, 78.0]",0.0,"['08359924-42d4-46d2-8703-2e4b66ceb2c1', 'd21e8fb0-7c0a-4ed1-9704-d1595b5dc785']",3939983,3567,3567,87449,True
6b0bb3d7-e80b-4bb1-963d-1aca1b1319ba,121,1,00:01:44.444,1,44,Dribbled Past,4,Brazil,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[9.8, 59.0]",0.0,"['6925a998-3dec-46ba-9203-585142bba910', 'c6dcead9-07fd-4e01-8f6f-94604fa01b25', 'd55474fb-1327-4a66-af77-12c231c2adb7']",3939983,781,3567,28943,
a87d8954-1f0e-401f-993e-72325b8fef87,348,1,00:06:58.822,6,58,Dribbled Past,15,Brazil,From Throw In,Paraguay,Damián Josué Bobadilla Benítez,Right Wing,"[26.1, 77.9]",0.0,"['26391be9-a30b-4795-88c5-1da401eac866', '456a780f-1e05-4572-bb8d-b567856d1813', 'c4216516-857f-4796-9472-92b9327f8889']",3939983,781,3567,87449,
7933064d-1636-46e8-b6db-f87e8e2dd232,736,1,00:15:55.815,15,55,Dribbled Past,32,Paraguay,From Keeper,Paraguay,Matías David Espinoza Acosta,Left Back,"[105.9, 4.5]",0.0,"['4b50730c-4d9d-4471-b13c-8241935580c1', '5ab4f2a3-9650-4beb-9afe-e24ab36b8c46']",3939983,3567,3567,46677,True
4370d212-1ed9-4ddf-bc40-40c5c1b19128,1243,1,00:26:45.783,26,45,Dribbled Past,52,Paraguay,From Free Kick,Brazil,Rodrygo Silva de Goes,Right Center Forward,"[69.6, 64.2]",0.0,"['597e6ace-900d-42a6-92c5-4f05528d1ce5', 'dcb18e9d-4c17-4ab1-b135-abf7f8442f28']",3939983,3567,781,25104,
f2b14d5c-5818-4076-8f75-df894cc05b74,1261,1,00:26:56.848,26,56,Dribbled Past,52,Paraguay,From Free Kick,Brazil,Éder Gabriel Militão,Right Center Back,"[32.8, 48.0]",0.0,"['2973f76a-7dba-43c5-a627-20c0aaecf796', '6e5950ff-f22c-4f05-a9ab-1a628d933cc8', 'c1825910-bed1-423c-a244-72e3a1c2f2c1']",3939983,3567,781,13620,
9c96af77-15ca-4f04-bb26-8d862bf5e8f7,1359,1,00:31:55.659,31,55,Dribbled Past,60,Paraguay,From Goal Kick,Brazil,João Victor Gomes da Silva,Left Defensive Midfield,"[41.8, 19.3]",0.0,"['49c5ccfe-22dc-48ea-b41d-582825d49060', 'e5257c0c-470e-4e80-a395-1f47d4eebb7b', 'ef194f55-d21c-4de0-906e-021452e09f9e']",3939983,3567,781,48720,
ee714794-ae98-469b-a75d-1bb8a09372cc,1409,1,00:32:39.736,32,39,Dribbled Past,61,Brazil,Regular Play,Paraguay,Matías David Espinoza Acosta,Left Back,"[14.7, 17.3]",0.0,"['0ef27483-5703-4474-80da-1f02995250af', 'ab5be905-8be3-4da4-a104-add5e57a8352']",3939983,781,3567,46677,
045c9f8b-fff6-4158-9ce0-fbe4718e709a,1461,1,00:33:59.297,33,59,Dribbled Past,64,Brazil,From Throw In,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[24.1, 77.9]",0.0,"['bfafb0b6-befd-4fc1-a246-1acb9bd0ca91', 'e3a417ef-0743-44fb-bb0f-6340089f3720', 'f08b7d09-6008-4285-b342-99f0ed04575a']",3939983,781,3567,28943,
