id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,duel_outcome,duel_type,possession_team_id,team_id,player_id,counterpress,off_camera
34fdc7ad-a5b4-43a4-a778-b5b0f9f78f01,1603,1,00:42:08.057,42,8,Duel,55,Costa Rica,From Goal Kick,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,"[49.3, 14.5]",0.0,True,['2713a56c-ea1c-40cb-be39-06021182e5ba'],3939976,Success In Play,Tackle,795,781,22600,,
a61ec0a3-0851-4c53-ab78-0ad6e4004a3d,1608,1,00:42:10.156,42,10,Duel,55,Costa Rica,From Goal Kick,Costa Rica,Orlando Moisés Galo Calderón,Right Center Midfield,"[68.9, 68.2]",0.0,True,['dbdf33ae-229c-4fe9-a890-9cf6de405a97'],3939976,Success In Play,Tackle,795,795,132516,True,
18b06930-b279-463f-8170-71d61fa7404a,1852,1,00:47:08.628,47,8,Duel,64,Costa Rica,From Goal Kick,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[54.9, 74.6]",0.0,True,['4bf4f1a7-c5f1-448f-9f6b-23ca1dd8accc'],3939976,,Aerial Lost,795,795,132510,,
2afe1ba0-0356-440e-906d-0527b87db3fb,1871,1,00:48:04.213,48,4,Duel,66,Brazil,From Goal Kick,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[3.1, 69.2]",0.0,True,['4fc43473-42f8-406f-9ce0-8036cd9ced4e'],3939976,Lost Out,Tackle,781,795,132510,,
c34896f7-09fd-4ab0-8129-63bcdcdb1055,1947,2,00:01:40.592,46,40,Duel,71,Costa Rica,From Goal Kick,Brazil,Guilherme Antonio Arana Lopes,Left Back,"[74.2, 1.4]",0.0,True,['79b32525-88c2-453b-a77e-c57d502eee96'],3939976,Lost Out,Tackle,795,781,6919,,
b15c5657-fcbb-41fd-babe-1fbffe88d4f4,1951,2,00:01:56.160,46,56,Duel,72,Costa Rica,From Throw In,Brazil,Marcos Aoás Corrêa,Left Center Back,"[38.8, 3.0]",0.0,True,['6e39ec85-7611-4b46-80bb-fb4cfb8e0d95'],3939976,,Aerial Lost,795,781,4372,,
912d0456-8ce7-4a4b-94f1-32e2f2ec7877,1966,2,00:02:09.672,47,9,Duel,73,Brazil,Regular Play,Costa Rica,Orlando Moisés Galo Calderón,Right Center Midfield,"[39.3, 37.5]",0.0,True,['545eeab2-54d4-421b-b759-e8eed8b98394'],3939976,Success In Play,Tackle,781,795,132516,,
6f823feb-9acc-4434-b926-9e78e643900e,2043,2,00:03:21.910,48,21,Duel,73,Brazil,Regular Play,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[7.6, 58.4]",0.0,True,['ca6cf224-3c4f-425b-9a1f-c32b253094dd'],3939976,Lost In Play,Tackle,781,795,143385,,
325cf6dd-8749-4333-b610-ca794676a0b0,2092,2,00:05:21.850,50,21,Duel,76,Brazil,Regular Play,Brazil,Éder Gabriel Militão,Right Center Back,"[52.6, 54.1]",0.0,True,['9681d284-dd33-450e-8b7b-f71103830f89'],3939976,Success In Play,Tackle,781,781,13620,True,
70db4a97-e87b-4b27-b5c8-d300ef73fba0,2098,2,00:05:23.637,50,23,Duel,76,Brazil,Regular Play,Costa Rica,Orlando Moisés Galo Calderón,Right Center Midfield,"[65.6, 34.5]",0.0,True,['eff77b96-fbe1-42ac-9fab-dfbef55c6a20'],3939976,Lost In Play,Tackle,781,795,132516,True,
02b9f617-b786-4eb6-9a0b-173e5fa5ff15,2135,2,00:06:55.855,51,55,Duel,78,Costa Rica,From Goal Kick,Costa Rica,Brandon Aguilera Zamora,Left Center Midfield,"[70.9, 60.0]",0.0,True,['179ae4f1-585c-4fab-ad11-918e2fb65779'],3939976,,Aerial Lost,795,795,108340,,
6d6a9212-51a8-4ab1-abb2-990436e77960,2138,2,00:06:57.812,51,57,Duel,78,Costa Rica,From Goal Kick,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,"[62.9, 24.5]",0.0,True,['85697069-9769-4760-9988-bd2f5f5aab5b'],3939976,,Aerial Lost,795,781,22600,,
c162bc99-a45b-4973-9697-9e92f87ae9dc,2189,2,00:08:40.150,53,40,Duel,82,Brazil,From Free Kick,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[8.8, 46.3]",0.0,True,['98a42d72-c8c9-42f0-9090-caa991409f24'],3939976,,Aerial Lost,781,795,132510,,
ce274608-8592-42b9-b161-971e21ddb667,2195,2,00:09:22.627,54,22,Duel,83,Costa Rica,From Goal Kick,Costa Rica,Manfred Ugalde,Left Center Forward,"[77.9, 54.0]",0.0,True,['a7d14b70-4525-490e-9b9d-655fdf97a928'],3939976,,Aerial Lost,795,795,36251,,
765aaef6-adbd-4f32-b73b-ad0358b2bb14,2204,2,00:09:27.795,54,27,Duel,84,Brazil,Regular Play,Costa Rica,Jefferson Brenes Rojas,Center Defensive Midfield,"[57.1, 58.4]",0.0,True,['c4c6c4f4-faec-4237-ac83-8d8d48dd8891'],3939976,Lost In Play,Tackle,781,795,130193,True,
a9cf4a1f-4072-45a8-b2eb-bf64ccebee47,2250,2,00:11:02.277,56,2,Duel,85,Costa Rica,From Free Kick,Brazil,Éder Gabriel Militão,Right Center Back,"[41.0, 42.6]",0.0,True,['44b4c7b2-f209-4417-88ef-8cf0cd06e659'],3939976,,Aerial Lost,795,781,13620,,
82259b0d-003f-456a-a554-63f771e2c470,2328,2,00:13:43.305,58,43,Duel,90,Brazil,From Throw In,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[8.1, 75.9]",0.0,True,['2d94a8ad-6804-4618-85cd-5cce6b6a5f93'],3939976,Lost Out,Tackle,781,795,143385,,
36e38886-4c0b-454c-87e2-e1c85e273267,2385,2,00:14:47.199,59,47,Duel,91,Brazil,From Corner,Brazil,Lucas Tolentino Coelho de Lima,Center Attacking Midfield,"[94.0, 60.8]",0.0,True,['8190c76b-b060-462f-8dc9-8114885f4ea2'],3939976,Won,Tackle,781,781,22600,True,
097cdc90-2610-45ab-98ab-6588ef5254ce,2459,2,00:16:47.955,61,47,Duel,94,Brazil,Regular Play,Brazil,Danilo Luiz da Silva,Right Back,"[38.9, 75.6]",0.0,True,['4f473b0a-233c-4c7e-9ebb-4943d754f35a'],3939976,Success In Play,Tackle,781,781,3063,,
a7a1ced4-538d-4446-8820-29bb2d05566e,2569,2,00:19:04.761,64,4,Duel,99,Brazil,Regular Play,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[8.1, 73.4]",0.0,True,['e4ce7f67-aa8b-4533-ab4d-9e50dbdb104e'],3939976,Won,Tackle,781,795,132510,,
c49db991-dd65-4c0a-934f-2b3949da17e1,2605,2,00:19:44.417,64,44,Duel,100,Costa Rica,Regular Play,Brazil,João Victor Gomes da Silva,Left Defensive Midfield,"[87.6, 14.0]",0.0,True,['d9350cf8-336c-4702-a71a-7dd54c5bffc6'],3939976,Lost In Play,Tackle,795,781,48720,True,
cdac5ff2-f4d0-46f6-8382-03cfd9d4838d,2612,2,00:19:47.716,64,47,Duel,100,Costa Rica,Regular Play,Brazil,Bruno Guimarães Rodriguez Moura,Right Defensive Midfield,"[89.2, 22.5]",0.0,True,['f608bc54-7d59-4b87-8f23-e9dd7f89420f'],3939976,Success In Play,Tackle,795,781,25142,True,
89d69e0a-4d6f-4103-8107-0013031f2377,2749,2,00:21:45.431,66,45,Duel,101,Brazil,From Throw In,Brazil,Raphael Dias Belloli,Right Wing,"[98.8, 73.5]",0.0,True,['15db6886-0abe-4863-8ea8-86ebccc8685a'],3939976,Won,Tackle,781,781,10595,True,
bd848b27-fb68-4380-90bd-aa00f7b4889c,2773,2,00:22:18.629,67,18,Duel,102,Costa Rica,Regular Play,Costa Rica,Warren Steven Madrigal Molina,Left Center Forward,"[74.6, 73.4]",0.0,True,['820461cf-2bac-4f43-bdd2-386978384f8f'],3939976,,Aerial Lost,795,795,154895,,
504ae3ed-b71b-47a7-986d-ed1974cbe663,2788,2,00:22:23.334,67,23,Duel,103,Brazil,Regular Play,Costa Rica,Orlando Moisés Galo Calderón,Center Defensive Midfield,"[50.5, 58.7]",0.0,True,['20b5d148-bdfa-41b0-aa44-7e9687f9e27a'],3939976,Lost In Play,Tackle,781,795,132516,True,
7e43403d-ef17-4acd-a582-94819c37bba7,2853,2,00:23:23.701,68,23,Duel,105,Brazil,Regular Play,Brazil,Marcos Aoás Corrêa,Left Center Back,"[20.8, 7.8]",0.0,True,['9e9da864-0df5-4148-9ae9-81f812259670'],3939976,Won,Tackle,781,781,4372,True,
cea3be6c-817a-4ec7-ab69-2e7919e508f6,2958,2,00:27:42.368,72,42,Duel,108,Costa Rica,From Goal Kick,Brazil,João Victor Gomes da Silva,Left Defensive Midfield,"[50.6, 4.8]",0.0,True,['4bcffea5-5274-4b47-acc3-3997c752fefa'],3939976,Won,Tackle,795,781,48720,,
87b62192-3028-4f12-b006-f3fe76c32050,2970,2,00:27:47.154,72,47,Duel,109,Brazil,Regular Play,Brazil,Bruno Guimarães Rodriguez Moura,Right Defensive Midfield,"[64.3, 32.1]",0.0,True,['e30d588f-5700-4c8e-92d1-92e84b84ed62'],3939976,Success In Play,Tackle,781,781,25142,True,
5bc51027-9a7a-4c3f-889f-33e0865e170c,2992,2,00:29:32.573,74,32,Duel,112,Costa Rica,From Corner,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[114.6, 46.0]",0.0,True,['33953659-217b-4828-b2e3-e83ede8d449f'],3939976,,Aerial Lost,795,795,143385,,
12f99c46-e8fb-4070-8a9b-b4fa1fede15c,3105,2,00:32:12.014,77,12,Duel,117,Costa Rica,From Goal Kick,Brazil,Guilherme Antonio Arana Lopes,Left Back,"[42.5, 3.4]",0.0,True,['179ad82b-4197-4090-88d3-636f70a6c13b'],3939976,,Aerial Lost,795,781,6919,,
08f52db9-78eb-4d2b-89d7-7be92a47b439,3157,2,00:32:55.880,77,55,Duel,118,Brazil,Regular Play,Costa Rica,Brandon Aguilera Zamora,Left Center Midfield,"[12.8, 21.9]",0.0,True,['42dbee95-7540-4201-b710-2bca34ae8207'],3939976,Lost Out,Tackle,781,795,108340,,
85b894e5-9536-4aa9-9730-8c0c42738af7,3316,2,00:38:36.344,83,36,Duel,126,Brazil,From Throw In,Brazil,Sávio Moreira de Oliveira,Right Midfield,"[88.4, 72.7]",0.0,True,['ef3acb1b-31e8-4be9-9070-b4365f25b1c7'],3939976,Won,Tackle,781,781,44455,,
a1c67099-d7d7-4033-b908-0c76add5e247,3320,2,00:38:37.687,83,37,Duel,126,Brazil,From Throw In,Costa Rica,Joel Nathaniel Campbell Samuels,Right Center Forward,"[32.1, 2.3]",0.0,True,['87888e06-0227-4e03-999a-e2070022e7f0'],3939976,Lost Out,Tackle,781,795,5581,,
fb1c186e-a93d-4cba-9597-c49f2f7b85b4,3324,2,00:38:49.484,83,49,Duel,127,Brazil,From Throw In,Costa Rica,Brandon Aguilera Zamora,Left Center Midfield,"[37.5, 5.0]",0.0,True,['68e32039-b2d9-4792-924a-0af4f2fa7720'],3939976,Lost Out,Tackle,781,795,108340,,
590370c3-cca7-4863-adb3-8840ce707379,3379,2,00:39:42.299,84,42,Duel,129,Costa Rica,Regular Play,Brazil,Guilherme Antonio Arana Lopes,Left Back,"[84.0, 2.0]",0.0,True,['ace6d9c9-f7fe-4380-96bf-0e02002ddd34'],3939976,Lost Out,Tackle,795,781,6919,True,
5e1d8520-cb57-46c4-b89b-9db208ab2723,3473,2,00:43:34.813,88,34,Duel,136,Brazil,Regular Play,Brazil,Danilo Luiz da Silva,Right Back,"[74.8, 40.6]",0.0,True,['1ddc43a8-dcfd-4a92-8507-2025df7f5c63'],3939976,Success In Play,Tackle,781,781,3063,True,
2d94fae5-bbfc-41d1-90d0-aa694dd16284,3557,2,00:44:59.424,89,59,Duel,136,Brazil,Regular Play,Costa Rica,Alejandro Jesús Bran Flores,Right Center Midfield,"[20.4, 38.2]",0.0,True,['4291d010-3530-455d-a3e3-af63f0746a5b'],3939976,Success In Play,Tackle,781,795,132755,,
7895c932-f554-418c-8301-11a537c8fe01,3562,2,00:45:01.535,90,1,Duel,136,Brazil,Regular Play,Brazil,Bruno Guimarães Rodriguez Moura,Left Defensive Midfield,"[95.0, 51.6]",0.0,True,['65078ce6-9218-4b71-b659-9dafa00df27a'],3939976,Success In Play,Tackle,781,781,25142,True,
1a65a931-4d72-46d5-96c7-2ac115b0d220,3577,2,00:45:23.723,90,23,Duel,136,Brazil,Regular Play,Brazil,Lucas Tolentino Coelho de Lima,Right Defensive Midfield,"[89.5, 29.1]",0.0,True,['dec4421a-ef0e-49fb-9745-c2dda32b45f0'],3939976,Success In Play,Tackle,781,781,22600,True,
a5268537-715a-4f26-82ec-94a976181a08,3601,2,00:46:37.134,91,37,Duel,137,Costa Rica,From Goal Kick,Costa Rica,Warren Steven Madrigal Molina,Center Forward,"[76.0, 28.5]",0.0,True,['d317f17e-e931-4f0d-afea-dc25c2d640d0'],3939976,,Aerial Lost,795,795,154895,,
709d6f91-e380-4ba3-a7d5-4f6a9f7c482d,3607,2,00:47:02.469,92,2,Duel,138,Costa Rica,From Throw In,Brazil,Rodrygo Silva de Goes,Left Center Forward,"[56.1, 51.0]",0.0,True,['3e576819-3b7c-4cdd-9e47-ccf8b8303768'],3939976,,Aerial Lost,795,781,25104,,
35aaa8ee-4f09-43e8-bcc3-ed07afb766d7,3612,2,00:47:06.262,92,6,Duel,138,Costa Rica,From Throw In,Brazil,Endrick Felipe Moreira de Sousa,Right Center Forward,"[74.1, 49.4]",0.0,True,['d1d8c3ff-1d7f-4adb-99c9-353f4b050e72'],3939976,,Aerial Lost,795,781,271988,,
a7a103db-33dd-490e-83db-92e274a315ec,11,1,00:00:06.999,0,6,Duel,2,Paraguay,From Kick Off,Colombia,Davinson Sánchez Mina,Right Center Back,"[22.7, 57.5]",0.0,True,['b006a34b-b9a2-4b71-bc36-16ca67582df7'],3939975,,Aerial Lost,3567,769,3494,,
3c806556-00d3-45ea-830d-2e4d21a72263,15,1,00:00:12.469,0,12,Duel,2,Paraguay,From Kick Off,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[40.9, 55.6]",0.0,True,['2b7c8a30-f4f7-48c8-8231-e5d20ebb6a04'],3939975,,Aerial Lost,3567,769,5695,,
163f2874-dc51-4ead-bf35-31cf17e4f786,25,1,00:00:17.740,0,17,Duel,3,Colombia,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[23.4, 76.3]",0.0,True,['ca2b3519-f89d-4219-812b-86d0ee3d73e9'],3939975,Won,Tackle,769,769,27423,True,
03438170-8730-4703-bc8e-ca917088709f,52,1,00:00:34.904,0,34,Duel,4,Paraguay,Regular Play,Colombia,Richard Rios Montoya,Right Center Midfield,"[46.2, 78.0]",0.0,True,['6e11ec97-4e77-449c-a01e-ea5ea53cbc09'],3939975,Lost Out,Tackle,3567,769,49395,,
05742c6b-37d9-4678-bf65-9afee38d072d,64,1,00:01:30.925,1,30,Duel,7,Colombia,From Throw In,Colombia,Rafael Santos Borré Amaury,Right Center Forward,"[48.2, 68.6]",0.0,True,['0cf3575e-c735-4454-b738-958e6d1fad81'],3939975,,Aerial Lost,769,769,28266,,
04e6aee8-ac14-490a-89e1-0b80deec5d8f,112,1,00:02:03.569,2,3,Duel,9,Colombia,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[54.8, 70.1]",0.0,True,['54469cf3-d967-4948-8970-33b8408bab52'],3939975,Success Out,Tackle,769,3567,28943,,
c5e8df59-95d5-47a1-9d6d-e20a0f7f78c5,217,1,00:04:40.989,4,40,Duel,13,Colombia,From Throw In,Colombia,Richard Rios Montoya,Right Center Midfield,"[82.0, 61.3]",0.0,True,['d683e9c7-5683-41f0-89c4-e63f42251e37'],3939975,Won,Tackle,769,769,49395,True,
02e0fc8c-eb4c-4ab6-a8f8-64d895c4fe33,223,1,00:05:31.027,5,31,Duel,14,Paraguay,From Goal Kick,Paraguay,Alex Adrián Arce Barrios,Center Forward,"[75.6, 20.0]",0.0,True,['d2999787-d424-47d6-879b-7dc2574eb71a'],3939975,,Aerial Lost,3567,3567,170230,,
774fcf52-f677-40c8-a246-a1028e4db5c7,228,1,00:05:34.825,5,34,Duel,14,Paraguay,From Goal Kick,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[60.8, 45.3]",0.0,True,['0e7d4903-0eec-4ab8-8e9e-17a30547b7b1'],3939975,,Aerial Lost,3567,769,27158,,
6d57a4e8-58dc-4b05-8693-25e71fce5d29,266,1,00:06:25.174,6,25,Duel,16,Colombia,From Free Kick,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[3.9, 54.5]",0.0,True,['5782de87-933d-40ec-966a-d3c817b9829b'],3939975,Lost In Play,Tackle,769,3567,10290,,
145d2bb4-3169-4088-8c8f-e2712809e9dc,277,1,00:06:34.745,6,34,Duel,16,Colombia,From Free Kick,Paraguay,Matías David Espinoza Acosta,Left Back,"[11.8, 33.1]",0.0,True,['505ae6a4-c08b-446a-acd8-b21546702c0f'],3939975,,Aerial Lost,769,3567,46677,,
c97d02a3-6af2-4cf3-8327-8cea7f0c5d00,281,1,00:07:17.402,7,17,Duel,17,Paraguay,From Goal Kick,Paraguay,Alex Adrián Arce Barrios,Center Forward,"[75.6, 16.4]",0.0,True,['712d99d6-0075-4f30-b483-92fc5386fb72'],3939975,,Aerial Lost,3567,3567,170230,,
5a7d006d-b4b5-4380-b9d1-4586e07a9c01,295,1,00:07:49.521,7,49,Duel,19,Paraguay,Regular Play,Paraguay,Alex Adrián Arce Barrios,Center Forward,"[78.3, 22.4]",0.0,True,['2951e10e-9f57-4586-95c2-2310553db7e3'],3939975,,Aerial Lost,3567,3567,170230,,
0cec3bd8-f4f6-409d-af8b-eccb91b35b5f,349,1,00:08:27.747,8,27,Duel,22,Colombia,Regular Play,Paraguay,Matías David Espinoza Acosta,Left Back,"[52.9, 17.0]",0.0,True,['ff5fc2ba-c044-4fe7-a516-06dbda077ba8'],3939975,Lost In Play,Tackle,769,3567,46677,,
f6ad9ecb-200c-438e-8eb7-3d7c9eb6dc83,362,1,00:09:25.164,9,25,Duel,24,Paraguay,From Corner,Colombia,Johan Andrés Mojica Palacio,Left Back,"[8.8, 49.2]",0.0,True,['796a90ce-d65c-4a6d-9f51-4f2250607121'],3939975,,Aerial Lost,3567,769,5691,,
7509c1ce-13d8-41a4-98c0-7a20b7b47751,365,1,00:09:26.523,9,26,Duel,24,Paraguay,From Corner,Colombia,Rafael Santos Borré Amaury,Right Center Forward,"[5.4, 38.4]",0.0,True,['d435467f-2f00-43c1-b812-3d2c5a25aa1b'],3939975,,Aerial Lost,3567,769,28266,,
96210ad2-5483-4858-9292-37989b45b7a2,432,1,00:11:50.775,11,50,Duel,28,Colombia,Regular Play,Colombia,Johan Andrés Mojica Palacio,Left Back,"[70.6, 5.1]",0.0,True,['5cc91363-b59d-4d76-b3ed-b67e9379d3bc'],3939975,Success In Play,Tackle,769,769,5691,True,
378ef6fd-86b7-4da5-9b04-3656ccd4e686,525,1,00:14:45.857,14,45,Duel,29,Paraguay,From Free Kick,Colombia,Daniel Muñoz Mejía,Right Back,"[27.2, 65.8]",0.0,True,['7c8ac94f-5830-4a40-b9ad-bbff860269af'],3939975,,Aerial Lost,3567,769,27423,,
31648495-9c2a-4631-9fd2-f65850e0067c,540,1,00:15:08.165,15,8,Duel,31,Paraguay,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[48.4, 74.6]",0.0,True,['4a21b4f2-9156-4f4a-9fbd-75522782df46'],3939975,Success In Play,Tackle,3567,3567,28943,True,
78c57c4a-baaa-4c82-8e8c-65610145870d,590,1,00:18:02.874,18,2,Duel,36,Paraguay,From Throw In,Colombia,Jefferson Andrés Lerma Solís,Center Defensive Midfield,"[33.6, 17.9]",0.0,True,['a0c04ad9-fe2d-4081-b9d9-9535924ae7df'],3939975,,Aerial Lost,3567,769,5678,,
747342bb-6250-4aba-aa54-effafe780d52,605,1,00:18:38.549,18,38,Duel,38,Colombia,From Corner,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[7.6, 42.5]",0.0,True,['f2f7c965-d2c0-42fb-b886-7406750cd712'],3939975,,Aerial Lost,769,3567,10290,,
1b1bb8fb-c650-42ad-820c-a71ead7fc8d9,625,1,00:19:09.043,19,9,Duel,39,Colombia,From Corner,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[15.7, 40.5]",0.0,True,['8c56f5bf-9513-4789-a61c-ebde99ba55f5'],3939975,,Aerial Lost,769,3567,10290,,
7d7d70c5-c2e5-4ac5-9b67-c810b7d61a5e,633,1,00:19:41.622,19,41,Duel,40,Paraguay,From Goal Kick,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[80.7, 4.7]",0.0,True,['33ec4789-a5c3-49ed-b1a1-34e371aa3389'],3939975,,Aerial Lost,3567,769,27277,,
ce03d84f-fc24-4304-8ba2-6db4be9bece9,638,1,00:19:45.613,19,45,Duel,40,Paraguay,From Goal Kick,Colombia,Johan Andrés Mojica Palacio,Left Back,"[51.2, 4.7]",0.0,True,['92a38ace-b91b-42f0-9d2a-9b043ad135f6'],3939975,Lost In Play,Tackle,3567,769,5691,,
b44c80f9-b6ee-45bd-9d9b-b230f78b0c5e,643,1,00:19:49.817,19,49,Duel,40,Paraguay,From Goal Kick,Colombia,Jhon Janer Lucumí Bonilla,Left Center Back,"[19.7, 5.9]",0.0,True,['b4ac1b87-fc06-4e62-8f73-535e0d765764'],3939975,Lost Out,Tackle,3567,769,18855,,
ca9e2aef-4f4e-42c9-9e2a-7e77fb79540e,682,1,00:23:11.277,23,11,Duel,45,Colombia,Regular Play,Paraguay,Mathías Adalberto Villasanti Rolón,Right Center Midfield,"[81.1, 56.6]",0.0,True,['f0839e2b-438c-40e2-bc05-512d1d6abd01'],3939975,Lost Out,Tackle,769,3567,87429,True,
bf95328a-0f05-4082-a2cc-ac9ccbf8fe50,771,1,00:26:23.077,26,23,Duel,48,Colombia,Regular Play,Paraguay,Alex Adrián Arce Barrios,Center Forward,"[55.2, 11.7]",0.0,True,['56992c01-b65d-4b88-9baf-ad5e8683f6e2'],3939975,,Aerial Lost,769,3567,170230,,
1208725b-3493-4fe0-8bfb-0509bd43543f,794,1,00:26:47.030,26,47,Duel,48,Colombia,Regular Play,Paraguay,Adrián Andrés Cubas,Center Defensive Midfield,"[22.1, 41.9]",0.0,True,['03988ef4-438a-4b47-8322-7db167526cc4'],3939975,Lost In Play,Tackle,769,3567,28657,,
b6b7a044-b7c9-4cb2-9ea4-310aac1570aa,875,1,00:28:52.858,28,52,Duel,50,Colombia,From Goal Kick,Paraguay,Matías David Espinoza Acosta,Left Back,"[24.4, 5.3]",0.0,True,['2e53cc54-639d-43b4-b8d1-493c1d92fde4'],3939975,Won,Tackle,769,3567,46677,,
b5f77e6d-b73d-4c6b-a47b-9f973275cbe1,903,1,00:29:11.257,29,11,Duel,51,Paraguay,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[92.9, 50.4]",0.0,True,['b2680fc1-fe5d-4ec1-8d27-f7a6fe0ef395'],3939975,Success In Play,Tackle,3567,769,27423,True,
c5d4a6c1-3097-4f88-b5e9-202d696175bc,928,1,00:29:38.640,29,38,Duel,51,Paraguay,Regular Play,Colombia,Davinson Sánchez Mina,Left Center Back,"[3.3, 6.4]",0.0,True,['c4e42be5-b189-40cd-b155-3c19e491b133'],3939975,Lost Out,Tackle,3567,769,3494,,
994c21fe-ccbf-4bdf-84f6-fdeaf0a563d0,931,1,00:30:10.181,30,10,Duel,52,Paraguay,From Throw In,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[11.2, 28.4]",0.0,True,['9b6755b4-e54e-4338-892b-2f0708f5340d'],3939975,,Aerial Lost,3567,769,27277,,
bd327f58-2a22-450c-9995-1a55c08216f0,958,1,00:31:08.860,31,8,Duel,53,Colombia,From Free Kick,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[73.2, 8.5]",0.0,True,['13483a93-4fe9-4dee-b521-0a6ab13ac848'],3939975,,Aerial Lost,769,769,27277,,
7b227fdc-bb23-45fb-bdeb-6fd996e596fe,1001,1,00:33:40.771,33,40,Duel,55,Paraguay,From Kick Off,Colombia,Yerry Fernando Mina González,Right Center Back,"[27.6, 68.4]",0.0,True,['b3f0d1b0-a8d0-4982-8d83-0f3e3426e1eb'],3939975,,Aerial Lost,3567,769,6196,,
92dfe363-360a-447b-8719-25ff890ed43a,1003,1,00:33:42.404,33,42,Duel,55,Paraguay,From Kick Off,Paraguay,Julio César Enciso Espínola,Left Wing,"[102.3, 4.2]",0.0,True,['4b3b4a86-9ab3-4519-8e67-1107ef1bb836'],3939975,,Aerial Lost,3567,3567,47112,,
03664b83-7471-411f-b887-56cadb1c4793,1008,1,00:33:45.420,33,45,Duel,55,Paraguay,From Kick Off,Colombia,Richard Rios Montoya,Right Center Midfield,"[33.2, 76.1]",0.0,True,['4c86e5cc-9deb-4be2-9f31-cee29736be00'],3939975,,Aerial Lost,3567,769,49395,,
c6642260-2004-44aa-b875-edfff6093efd,1071,1,00:34:40.952,34,40,Duel,56,Colombia,Regular Play,Colombia,Luis Fernando Díaz Marulanda,Left Center Forward,"[108.7, 22.4]",0.0,True,['6acdece8-36cf-4dc3-aee7-386d68150d0c'],3939975,,Aerial Lost,769,769,27158,,
7a0a3675-4c27-488e-a796-21a23f885d1a,1110,1,00:35:01.336,35,1,Duel,56,Colombia,Regular Play,Paraguay,Miguel Ángel Almirón Rejala,Right Wing,"[30.9, 50.0]",0.0,True,['aba1cf3e-fae8-497f-8531-0a9c18c09143'],3939975,Lost In Play,Tackle,769,3567,12603,,
c2b8b750-f567-47c9-9b6f-639a0e661b4b,1186,1,00:37:10.771,37,10,Duel,61,Paraguay,From Throw In,Colombia,Johan Andrés Mojica Palacio,Left Back,"[56.9, 12.6]",0.0,True,['7ed074fc-5ed8-4938-ad0f-11f7b065a3d6'],3939975,,Aerial Lost,3567,769,5691,,
ebe33d29-34cb-448a-8808-b9cdaf4b05e6,1230,1,00:39:09.708,39,9,Duel,65,Paraguay,From Throw In,Paraguay,Mathías Adalberto Villasanti Rolón,Right Center Midfield,"[73.9, 51.5]",0.0,True,['32c19309-7536-4572-a661-f68efbf201d6'],3939975,,Aerial Lost,3567,3567,87429,,
f28fd36d-d6bd-49c3-84eb-2502dba96568,1245,1,00:39:22.122,39,22,Duel,66,Colombia,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Left Center Midfield,"[47.5, 21.6]",0.0,True,['a9a22e41-3122-4267-b5dc-61649eff6cc6'],3939975,,Aerial Lost,769,769,27277,,
c9a7aabd-e354-4777-be0c-d6f9a1dfca6b,1303,1,00:41:25.103,41,25,Duel,67,Colombia,From Free Kick,Paraguay,Alex Adrián Arce Barrios,Center Forward,"[9.3, 35.1]",0.0,True,['8dce71b2-7736-47b9-920e-226abfddd947'],3939975,,Aerial Lost,769,3567,170230,,
5b4c132f-069b-4f93-9bc0-f57b3eb6e745,1366,1,00:44:16.606,44,16,Duel,73,Paraguay,Other,Colombia,Davinson Sánchez Mina,Left Center Back,"[9.9, 10.0]",0.0,True,['40787a84-7456-4064-9e5b-3705e1c3e7cb'],3939975,Lost In Play,Tackle,3567,769,3494,,
4b232741-a03f-449f-bcda-63a0d35da73d,1371,1,00:44:18.458,44,18,Duel,74,Colombia,Regular Play,Colombia,Johan Andrés Mojica Palacio,Left Back,"[9.2, 11.1]",0.0,True,['bfd28d9c-daa9-432d-8eef-b826797a7e8e'],3939975,Won,Tackle,769,769,5691,True,
