id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,interception_outcome,possession_team_id,team_id,player_id,counterpress,under_pressure
7146c3a6-bf03-47b4-a35d-cc5a6c900bab,1918,2,00:08:31.313,53,31,Interception,88,Panama,Regular Play,Bolivia,Héctor Manuel Cuellar Rosales,Right Center Back,"[52.0, 68.3]",0.0,['fc86d4e2-f0ad-40c0-b7c3-b1567afa64ad'],3939989,Lost Out,798,3564,398489,,
4f5dd482-d6cd-491a-80a7-87649dcec87a,2118,2,00:15:48.519,60,48,Interception,98,Panama,From Free Kick,Bolivia,José Manuel Sagredo Chávez,Left Wing Back,"[15.4, 23.9]",0.0,['30b8c450-ff0b-4bc9-a984-0d4678ff6382'],3939989,Success In Play,798,3564,114003,,
f2051ff0-dd5b-47e1-ac8a-34bc5562cc3a,2476,2,00:26:22.540,71,22,Interception,111,Bolivia,Regular Play,Bolivia,Miguel Ángel Terceros,Center Attacking Midfield,"[26.4, 72.6]",0.0,['1ba1db2d-8386-4324-a4dd-d8e3ccc3d96f'],3939989,Won,3564,3564,336796,True,
346b66a2-27e7-4d28-8608-43db7fef29f8,2602,2,00:29:26.888,74,26,Interception,114,Panama,Regular Play,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Center Back,"[29.9, 46.9]",0.0,['91a2d3e0-7ce5-4642-afba-e0dbb8a603df'],3939989,Lost In Play,798,3564,223769,,
ab1da9c4-19ef-45b3-9ed7-8afdabdffe75,2684,2,00:30:44.124,75,44,Interception,120,Panama,Regular Play,Panama,José Ángel Córdoba Chambers,Left Center Back,"[10.0, 31.0]",0.0,"['9884fefa-60bc-41bc-a325-63f2a6eafc0d', 'a0d92fbf-e1de-4824-9758-98a007d387ac']",3939989,Won,798,798,223971,,True
a04a8ea6-d1d3-40f4-be41-8575727ef770,2798,2,00:35:11.903,80,11,Interception,125,Bolivia,From Kick Off,Panama,Jovani Francisco Welch Lopez,Right Defensive Midfield,"[28.2, 5.3]",0.0,['4b7d502e-4e41-4b41-9814-895776a9d0aa'],3939989,Lost Out,3564,798,363986,,
a153615b-f5aa-4984-a8c4-2becb7bab5aa,3017,2,00:43:44.853,88,44,Interception,135,Bolivia,From Throw In,Panama,Edgar Yoel Bárcenas Herrera,Right Center Forward,"[33.9, 38.5]",0.0,['3f9ba3a4-73d6-49ea-9dec-d9e55a70e09a'],3939989,Lost In Play,3564,798,5637,,
d29a34a1-159c-45c4-8be3-9bcd0a94e77f,399,1,00:12:16.547,12,16,Interception,30,Ecuador,From Throw In,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,"[19.8, 14.0]",0.0,['58a28175-a544-4c09-92ae-67e8002e5ac0'],3939988,Lost In Play,3565,794,27896,,
00688fbe-6bd1-4569-90c5-b9a76c7fe421,458,1,00:13:33.359,13,33,Interception,32,Mexico,Regular Play,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[34.4, 29.6]",0.0,['ede6c572-6617-44dd-83db-c4d2be0d0869'],3939988,Success In Play,794,3565,38004,,
00be8c51-71cc-4c7a-a186-e54d963ed5c9,666,1,00:21:11.976,21,11,Interception,46,Ecuador,From Goal Kick,Ecuador,Alan Steven Franco Palma,Right Defensive Midfield,"[34.5, 45.2]",0.0,['07278490-6cc3-4ce6-8126-b50cad7ddcab'],3939988,Success In Play,3565,3565,37945,True,
d6270f84-d0a3-499e-a055-17c753d4818f,785,1,00:25:31.103,25,31,Interception,56,Ecuador,Regular Play,Ecuador,Jeremy Leonel Sarmiento Morante,Left Midfield,"[75.8, 29.9]",0.0,['bcaa9f5f-b561-42a4-a9a7-f8e040834c71'],3939988,Lost In Play,3565,3565,40211,,
57218ea3-e569-44a8-ac3b-31af752eecf2,1014,1,00:31:16.093,31,16,Interception,68,Mexico,From Throw In,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[16.0, 56.4]",0.0,['c55910a2-84c9-4b0e-8322-4e7ce1cab110'],3939988,Lost In Play,794,3565,37737,,
8132b9db-4368-4633-b667-b03428cd1a39,1022,1,00:31:23.705,31,23,Interception,68,Mexico,From Throw In,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[20.6, 70.0]",0.0,['ce83e46c-979b-45f6-8ace-4a779231fd5e'],3939988,Won,794,3565,37737,,
6ec8cbaa-4a2c-4b58-b9f4-7fdeb9327181,1275,1,00:39:25.921,39,25,Interception,81,Ecuador,From Throw In,Mexico,Gerardo Daniel Arteaga Zamora,Left Back,"[45.0, 10.5]",0.0,['c4815aac-e52a-4482-b4bc-0f47df94f31b'],3939988,Lost In Play,3565,794,27896,,
d6b37be1-1f12-4ddc-9c38-68a1fdef036f,1438,1,00:43:38.510,43,38,Interception,87,Mexico,From Free Kick,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,"[69.7, 3.0]",0.0,['9f774052-1cf1-4747-b738-dac37c40577b'],3939988,Lost Out,794,794,28825,,
116d8e8a-5ed7-434b-979a-14e821ff521a,1481,1,00:44:59.345,44,59,Interception,92,Ecuador,Regular Play,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[20.8, 20.6]",0.0,['3c4921f8-a6f6-4e65-9c65-9e633e54d0f1'],3939988,Won,3565,3565,37726,True,
55ef52fa-3341-4312-85a7-3712418ba078,1675,2,00:02:45.581,47,45,Interception,100,Mexico,Regular Play,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[22.5, 62.4]",0.0,['a0e87807-545f-4c88-91c9-71e65b4b8b37'],3939988,Won,794,794,26406,True,
392d28fe-b6bc-4144-be26-fe06b79f938e,1914,2,00:11:12.902,56,12,Interception,116,Mexico,Regular Play,Ecuador,Felix Eduardo Torres Caicedo,Right Center Back,"[9.5, 45.1]",0.0,['bbe22f63-afbb-429a-a415-f8cf1c2bfed6'],3939988,Success In Play,794,3565,30111,,
ca438716-6e0b-414f-bc2d-617e91b128b4,2725,2,00:45:30.049,90,30,Interception,160,Mexico,Regular Play,Mexico,Jorge Eduardo Sánchez Ramos,Right Back,"[63.8, 39.1]",0.0,['f7925f1c-5c43-47b6-8413-745769bbb48f'],3939988,Won,794,794,26406,,
b09ac6e8-8958-4f24-8514-0fdd4874d434,20,1,00:00:32.921,0,32,Interception,3,Venezuela,From Throw In,Jamaica,Damion Lowe,Right Defensive Midfield,"[37.9, 6.8]",0.0,['445ae2d8-f815-4973-a06c-b2ccf20864a8'],3939987,Lost Out,3563,2305,49120,,
02306193-be73-40ea-addc-efc711ea667d,97,1,00:02:28.379,2,28,Interception,7,Venezuela,From Throw In,Jamaica,Kasey Palmer,Left Defensive Midfield,"[32.4, 10.0]",0.0,['1873d5a9-3213-4189-91fb-1a137f11ad3f'],3939987,Success In Play,3563,2305,3317,,
f8a922f7-1359-40d1-94b9-a121eeca34ed,185,1,00:03:39.879,3,39,Interception,10,Venezuela,Regular Play,Venezuela,Yangel Clemente Herrera Ravelo,Left Center Midfield,"[52.2, 35.4]",0.0,['75008ed8-6a2d-45f9-b6f4-11e98904f100'],3939987,Won,3563,3563,16249,True,
3f262736-5ef3-4ec6-b368-84d4d3c6bcf5,396,1,00:11:48.385,11,48,Interception,22,Jamaica,From Throw In,Venezuela,José Salomón Rondón Giménez,Center Forward,"[93.0, 7.8]",0.0,['11bb0d9b-0d92-4708-b026-fff693ffe470'],3939987,Lost In Play,2305,3563,4041,,
0bfa497c-05f3-4a05-b42b-8cc8bac7bff8,690,1,00:20:07.124,20,7,Interception,37,Jamaica,From Throw In,Venezuela,Telasco José Segovia Pérez,Right Center Midfield,"[79.6, 62.8]",0.0,['08fc0416-9a6b-4473-87fa-f06955472937'],3939987,Lost In Play,2305,3563,190172,,
3019263b-7ed3-45b9-b909-178529baadce,746,1,00:21:38.134,21,38,Interception,38,Venezuela,From Goal Kick,Jamaica,Kasey Palmer,Left Defensive Midfield,"[57.8, 42.6]",0.0,['641b5e38-feca-4852-a392-fb0203753579'],3939987,Success In Play,3563,2305,3317,,
6b81e852-4a62-45a2-8372-cca813e259e3,771,1,00:22:37.045,22,37,Interception,41,Jamaica,From Free Kick,Venezuela,Darwin Daniel Machís Marcano,Left Midfield,"[75.5, 5.3]",0.0,['37cf538a-5e8a-4d36-ba9d-263da4998699'],3939987,Lost Out,2305,3563,11501,,
98d9219b-dda2-42f8-9cfb-0f348075ff6c,946,1,00:27:30.108,27,30,Interception,51,Jamaica,Regular Play,Jamaica,Jonathan Bell,Left Wing Back,"[20.2, 27.2]",0.0,['19516f27-9706-40e1-a4c8-aa004a9278c5'],3939987,Won,2305,2305,110050,True,
f077a2f6-c820-491a-8f37-67db3438a4e1,1093,1,00:31:57.362,31,57,Interception,59,Venezuela,Regular Play,Jamaica,Renaldo Showayne Cephas,Right Attacking Midfield,"[18.6, 20.3]",0.0,['cba78815-093e-4bac-9c03-2a00483e9d84'],3939987,Won,3563,2305,405926,,
401253f9-6079-4869-99d5-65c1b2bb0e2f,1104,1,00:32:12.539,32,12,Interception,60,Venezuela,From Throw In,Jamaica,Jonathan Bell,Left Wing Back,"[19.0, 14.4]",0.0,['7d5da643-9c77-41ba-a99e-68ad79bccaa1'],3939987,Success In Play,3563,2305,110050,,
91ec2a5b-bf02-421b-82cf-8f2f8edb9ae8,1403,1,00:44:05.552,44,5,Interception,83,Jamaica,From Keeper,Venezuela,Alexander David González Sibulo,Right Back,"[63.3, 67.6]",0.0,['f0c6ce72-91f2-417d-8018-a2437837f895'],3939987,Lost In Play,2305,3563,24168,,
c4245f44-1de6-4089-9e73-f248b95bf2d0,1639,2,00:03:05.510,48,5,Interception,93,Venezuela,Regular Play,Jamaica,Joël Latibeaudiere,Right Center Back,"[22.3, 50.1]",0.0,['8cc3d41d-fc75-42fc-b044-10c5e33c30ba'],3939987,Lost In Play,3563,2305,32685,,
195fae2d-1a33-4fdd-9385-dd9485fc36f2,1991,2,00:16:17.540,61,17,Interception,114,Jamaica,From Throw In,Venezuela,Wilker José Ángel Romero,Left Center Back,"[31.3, 14.1]",0.0,['312ee8b6-eb41-4b98-863c-a8f1290a4dc6'],3939987,Lost In Play,2305,3563,47822,,
0d6a59be-71bd-4412-b0b0-34a6c005c0c2,2559,2,00:34:52.437,79,52,Interception,148,Venezuela,Regular Play,Jamaica,Karoy Anderson,Right Defensive Midfield,"[7.8, 45.6]",0.0,['add8603a-941b-4613-9db3-84374e0f60fc'],3939987,Lost Out,3563,2305,206048,,
15b94688-aade-4e4c-843c-b588f0119603,2638,2,00:37:53.346,82,53,Interception,151,Venezuela,From Throw In,Jamaica,Ethan Pinnock,Left Center Back,"[23.4, 20.9]",0.0,['1b0ae2c4-ae88-452f-be92-c1eeaf453634'],3939987,Won,3563,2305,4610,,
660fd249-0592-4bdf-ae7d-79c2c7ed7245,2657,2,00:38:06.964,83,6,Interception,152,Jamaica,Regular Play,Venezuela,Wilker José Ángel Romero,Left Center Back,"[81.9, 55.9]",0.0,['4092a7fd-9d3f-48e7-8546-f3215046eefb'],3939987,Lost In Play,2305,3563,47822,True,
0974c704-ccfe-4406-8d9a-08a8b3ffab13,2662,2,00:38:13.106,83,13,Interception,153,Venezuela,Regular Play,Venezuela,Christian Frederick Bayoi Makoun Reyes,Left Back,"[50.6, 29.8]",0.0,['f60eb331-09de-4b8f-8371-740603f52b4a'],3939987,Won,3563,3563,36147,True,
38d2dd77-ee35-47bf-93b0-debe6c6bfa0a,2691,2,00:38:40.388,83,40,Interception,153,Venezuela,Regular Play,Venezuela,José Andrés Martínez Torres,Left Defensive Midfield,"[82.5, 12.8]",0.0,['81e926cc-13cc-4075-aff6-4d28a8ba47c3'],3939987,Won,3563,3563,36917,True,
086da0d3-41ad-4bc8-be71-5becdb24ffbe,2698,2,00:39:14.751,84,14,Interception,154,Jamaica,From Goal Kick,Venezuela,Wilker José Ángel Romero,Left Center Back,"[39.3, 37.8]",0.0,['348920a4-c849-4baa-afbd-b8542c1a43ea'],3939987,Success In Play,2305,3563,47822,,
89d163b4-2c18-4275-a7ac-41883c06f7dd,262,1,00:04:41.610,4,41,Interception,13,Brazil,From Throw In,Paraguay,Mathías Adalberto Villasanti Rolón,Left Defensive Midfield,"[83.4, 20.9]",0.0,['367b403f-e131-4f61-981c-4c3e3656b43e'],3939983,Won,781,3567,87429,,
d9310b6e-6f33-4828-ad86-e54263c8dc0d,512,1,00:10:27.649,10,27,Interception,24,Brazil,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[34.3, 56.4]",0.0,['f31b3bc3-43a2-4e9d-b99d-3a29f3075ee7'],3939983,Lost In Play,781,3567,28943,,
48c9ca15-ed8c-4179-9db6-1763897da0ab,853,1,00:18:29.752,18,29,Interception,39,Paraguay,From Throw In,Brazil,Éder Gabriel Militão,Right Center Back,"[76.6, 69.1]",0.0,['2a913f37-1057-4951-abc9-d00ae2c972dc'],3939983,Lost In Play,3567,781,13620,,
5e6c04f4-30df-4b29-9829-6afcbda0436f,856,1,00:18:31.307,18,31,Interception,39,Paraguay,From Throw In,Brazil,Éder Gabriel Militão,Right Center Back,"[77.0, 62.8]",0.0,['b45aac98-b4db-48d7-beff-cee31de0cc53'],3939983,Success In Play,3567,781,13620,,
651b35e2-6dfc-4d44-9467-d606b6be1ffe,1055,1,00:21:55.488,21,55,Interception,44,Brazil,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[11.4, 71.3]",0.0,"['0df65a9b-676d-4c42-aaa7-80efcc9251c5', 'f15a5273-e936-4dd0-98c0-265c60dbe8ec']",3939983,Lost Out,781,3567,28943,,True
62d70e1a-b8eb-46fd-aa67-f9c8bf3e0010,1091,1,00:23:26.116,23,26,Interception,47,Brazil,From Free Kick,Paraguay,Matías David Espinoza Acosta,Left Back,"[58.6, 7.2]",0.0,['bf818b0e-369c-4100-9595-a61eb6ecdbc8'],3939983,Won,781,3567,46677,,
56a8b736-489d-4547-abbc-3aad78b57e58,1104,1,00:24:03.846,24,3,Interception,49,Paraguay,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[41.3, 72.1]",0.0,['b993072b-57ff-48e0-bd68-b3d149de63ab'],3939983,Won,3567,3567,28943,,
96642a88-d130-4175-8f17-71517108c879,1293,1,00:27:46.082,27,46,Interception,55,Paraguay,Regular Play,Paraguay,Miguel Ángel Almirón Rejala,Left Wing,"[22.3, 50.0]",0.0,"['2f816006-7bfc-49c7-875f-016e64eb64d3', 'bd2f5b94-7d39-4a80-bbec-412869af2c18']",3939983,Won,3567,3567,12603,True,True
bdf08011-c68f-4aab-8124-802fb4067e61,1434,1,00:33:24.952,33,24,Interception,63,Paraguay,From Throw In,Paraguay,Matías David Espinoza Acosta,Left Back,"[24.0, 3.3]",0.0,['64a9658f-6d34-4452-aa43-77af4b5df343'],3939983,Lost Out,3567,3567,46677,,
86d3c39e-23d4-4fae-97ea-56b127960ecc,1643,1,00:37:56.703,37,56,Interception,68,Paraguay,From Free Kick,Brazil,Wendell Nascimento Borges,Left Back,"[16.7, 34.6]",0.0,['3ca24ce3-8645-4dc0-9dbc-0798f6ed53ec'],3939983,Lost In Play,3567,781,8212,,
b98c4567-1f6b-41f8-bb7c-8ea2465fbc7f,1759,1,00:40:21.597,40,21,Interception,74,Brazil,From Goal Kick,Brazil,João Victor Gomes da Silva,Left Defensive Midfield,"[26.8, 19.9]",0.0,['176181c0-e6e3-4c84-a69e-f80fabfbedba'],3939983,Lost In Play,781,781,48720,,
32ad700b-d1e5-4108-aee2-08f2a5479253,1762,1,00:40:24.277,40,24,Interception,74,Brazil,From Goal Kick,Brazil,Éder Gabriel Militão,Right Center Back,"[30.0, 30.7]",0.0,['f108a90f-5558-461a-a391-33fb9c68ca80'],3939983,Won,781,781,13620,,
540b1197-32d1-4a4f-9fa1-b8b64bef3274,1917,1,00:45:50.194,45,50,Interception,83,Brazil,Regular Play,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[64.2, 78.6]",0.0,['3f6aa6c8-528b-44a6-9afd-0018b1e10c71'],3939983,Lost In Play,781,3567,28943,,
015e4e9c-2e14-4c05-82ba-fbf335ae7599,2313,2,00:10:43.166,55,43,Interception,101,Paraguay,Regular Play,Brazil,Éder Gabriel Militão,Right Center Back,"[22.7, 44.2]",0.0,['6776a7bb-fb32-48fb-a857-eaff0a0fa34f'],3939983,Won,3567,781,13620,,
7c9aa761-f59a-401c-b629-4e4500f71d58,2413,2,00:14:16.818,59,16,Interception,108,Brazil,From Throw In,Paraguay,Adrián Andrés Cubas,Right Defensive Midfield,"[98.8, 77.3]",0.0,['55b71fe2-c783-4542-9a47-976e4490f401'],3939983,Lost In Play,781,3567,28657,,
32c0436c-2855-4912-b0de-07795b78c762,2642,2,00:21:12.574,66,12,Interception,112,Paraguay,From Kick Off,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[71.5, 52.0]",0.0,['a1e3e23d-f321-41d4-bdb2-6d7ac8c83aaa'],3939983,Lost In Play,3567,3567,10290,,
e58a5b5b-9cf3-4463-b4cc-04550680b536,2780,2,00:27:50.273,72,50,Interception,120,Brazil,From Goal Kick,Brazil,Raphael Dias Belloli,Right Midfield,"[58.5, 64.8]",0.0,['8620cba0-11af-454a-97a6-a13851a1d6c2'],3939983,Won,781,781,10595,,
65d23edf-9125-4216-9365-b4a2bdb95611,2785,2,00:27:54.772,72,54,Interception,120,Brazil,From Goal Kick,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[28.0, 48.0]",0.0,['f727fbcd-891d-47b4-bb25-3c6eb64e9378'],3939983,Lost In Play,781,3567,28943,,
bc066944-bd2e-42f5-9948-04c07d026e4a,2949,2,00:31:24.002,76,24,Interception,130,Paraguay,From Free Kick,Brazil,Danilo Luiz da Silva,Right Back,"[28.8, 56.8]",0.0,['62c6b6f6-1304-4bca-8a6d-6fc6b7f56ce2'],3939983,Success In Play,3567,781,3063,,
615f13cd-2810-449c-ae02-127cf659c643,3188,2,00:40:08.821,85,8,Interception,139,Paraguay,Regular Play,Paraguay,Omar Federico Alderete Fernández,Left Center Back,"[16.4, 23.5]",0.0,['3260b6b3-6e1e-44d4-af72-cbd8c9e28a86'],3939983,Won,3567,3567,29009,True,
a8287f7e-a788-4b82-88d2-b2fb0136924b,3256,2,00:42:46.491,87,46,Interception,141,Brazil,From Free Kick,Paraguay,Víctor Gustavo Velázquez Ramos,Right Back,"[58.7, 76.8]",0.0,['d0534ca3-09fb-4711-90e3-2165978e77f1'],3939983,Lost Out,781,3567,28943,,
5ca6b25b-3343-4e88-9b2d-e19c34d2ef7c,3362,2,00:45:52.939,90,52,Interception,145,Paraguay,From Goal Kick,Paraguay,Néstor Rafael Giménez Florentín,Left Back,"[50.0, 8.3]",0.0,['f56a3610-43e1-4e66-9638-d30697d8412f'],3939983,Won,3567,3567,195989,,
2fa1f2a5-2a3e-4291-ad84-49cf2f56a01b,3423,2,00:47:12.051,92,12,Interception,150,Paraguay,Regular Play,Paraguay,Hernesto Ezequiel Caballero Benítez,Right Defensive Midfield,"[74.6, 4.8]",0.0,['44aaecec-7b0b-4db1-8056-a923e7c84819'],3939983,Won,3567,3567,47186,True,
c462056e-b0f8-43aa-9455-120700855d4f,87,1,00:02:55.681,2,55,Interception,7,Uruguay,From Throw In,Bolivia,Yomar Rene Rocha Rodriguez,Right Wing Back,"[60.1, 47.1]",0.0,['6cd1b186-f226-422f-9864-85fab89d02bb'],3939982,Lost In Play,783,3564,367353,,
16126cdb-63e4-4b91-9bc9-ea7f2a798aec,177,1,00:05:33.691,5,33,Interception,13,Bolivia,From Throw In,Bolivia,Carmelo Algarañaz Añez,Center Forward,"[63.3, 75.9]",0.0,"['48564322-829e-415c-91c9-2cf854354aec', 'ec5195a6-3149-425f-ab2e-cd730cb01eef']",3939982,Won,3564,3564,113717,True,True
f91450d7-bc5d-4c31-bdfd-4757176480a4,226,1,00:06:37.823,6,37,Interception,17,Uruguay,Regular Play,Uruguay,Federico Santiago Valverde Dipetta,Left Defensive Midfield,"[68.7, 43.7]",0.0,['5ec6fc7c-05a7-46a6-8e11-77961ec67b6e'],3939982,Won,783,783,6773,True,
080176f6-d4de-40ad-ab8e-20a16801b86d,591,1,00:16:20.212,16,20,Interception,31,Bolivia,From Free Kick,Bolivia,Boris Cespedes,Right Defensive Midfield,"[27.9, 18.7]",0.0,['78ec2159-344a-4efe-ba29-4cdcce4684be'],3939982,Lost In Play,3564,3564,28949,,
d0c5eacf-5ff0-4a03-bf40-ce3cff9c4508,657,1,00:17:11.203,17,11,Interception,32,Uruguay,Regular Play,Bolivia,Yomar Rene Rocha Rodriguez,Right Wing Back,"[16.2, 63.2]",0.0,['34c71d4f-a56d-4cde-92b9-0dc42ee0f7d4'],3939982,Success In Play,783,3564,367353,,
5261746f-4327-4690-a453-74ba248c7c7c,903,1,00:24:08.438,24,8,Interception,44,Bolivia,From Goal Kick,Uruguay,Federico Santiago Valverde Dipetta,Left Defensive Midfield,"[55.8, 63.5]",0.0,['77c51439-79d3-4145-8340-2fe022f8cf48'],3939982,Lost In Play,3564,783,6773,,
a29960f4-202e-42df-a3f9-af6f89b90883,1438,1,00:38:29.256,38,29,Interception,65,Uruguay,Regular Play,Bolivia,Carmelo Algarañaz Añez,Center Forward,"[48.0, 31.2]",0.0,['92698740-0ccc-4fbb-9ba8-175fb0e84218'],3939982,Won,783,3564,113717,,
5444c96f-2fc4-4550-adc7-47482c53b0e7,1473,1,00:39:24.363,39,24,Interception,66,Uruguay,From Goal Kick,Bolivia,Héctor Manuel Cuellar Rosales,Right Center Back,"[19.7, 57.9]",0.0,,3939982,Lost In Play,783,3564,398489,,
b40661ba-3881-4f3a-b340-3765f7b5e3bc,1887,2,00:03:05.267,48,5,Interception,87,Uruguay,From Throw In,Bolivia,Héctor Manuel Cuellar Rosales,Right Center Back,"[42.0, 62.5]",0.0,['d332e775-79c3-4bd7-9bf8-1b6dd447b1af'],3939982,Won,783,3564,398489,,
23cb5afe-f6b3-4ffc-999e-19a56a824d2b,1947,2,00:04:15.677,49,15,Interception,88,Uruguay,From Free Kick,Uruguay,Mathías Olivera Miramontes,Left Center Back,"[34.7, 24.8]",0.0,['d64a280b-5e32-4521-9a69-4ce54889821b'],3939982,Won,783,783,7104,True,
cad43c41-641f-49db-a3e1-4af2cbce840d,2449,2,00:21:35.692,66,35,Interception,119,Bolivia,From Throw In,Uruguay,Mathías Olivera Miramontes,Left Center Back,"[32.9, 4.3]",0.0,['0c79f69c-aa42-4e1c-ba2c-c7c0bbdaff92'],3939982,Success In Play,3564,783,7104,,
463b7ddf-06c6-4b78-a98d-f3c806fef81a,2576,2,00:24:59.781,69,59,Interception,124,Uruguay,From Throw In,Bolivia,Ramiro Vaca Ponce,Right Wing,"[34.8, 43.2]",0.0,['522d13fd-8be2-4663-bce8-49918556d82c'],3939982,Lost In Play,783,3564,113995,,
e38d8875-6933-463e-a8eb-2671d44bebc2,2742,2,00:30:28.498,75,28,Interception,126,Uruguay,Regular Play,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[30.2, 63.9]",0.0,['f1cc2b8f-757b-47b5-baf0-c42db24c305b'],3939982,Won,783,783,5247,True,
7f00ef3c-226d-45fc-b6f4-36f3bfe97945,2886,2,00:35:02.036,80,2,Interception,136,Uruguay,From Throw In,Bolivia,Diego Daniel Medina Roman,Right Wing Back,"[43.6, 63.5]",0.0,['a0044d31-efa9-42e4-a81a-f3a13d02ebf4'],3939982,Lost Out,783,3564,232736,,
c7b0120f-0563-4749-8c14-0e203d0dc1eb,2958,2,00:38:03.840,83,3,Interception,139,Bolivia,From Free Kick,Uruguay,Manuel Ugarte Ribeiro,Right Defensive Midfield,"[17.3, 4.5]",0.0,['34ee47cb-6bba-44a4-9b6e-506590e79cd8'],3939982,Lost In Play,3564,783,36659,,
1ecb6262-b30a-4c36-a2ea-84971da2763e,2980,2,00:38:27.243,83,27,Interception,142,Bolivia,Regular Play,Bolivia,Héctor Manuel Cuellar Rosales,Right Center Back,"[51.0, 68.2]",0.0,['4711f058-8d13-4f81-869e-cd730c65546a'],3939982,Won,3564,3564,398489,True,
f7ae6e64-4af6-4558-b5cc-fc41bb0096d1,3003,2,00:38:50.198,83,50,Interception,145,Bolivia,Regular Play,Bolivia,José Manuel Sagredo Chávez,Left Center Back,"[39.5, 14.8]",0.0,['ad7ffa60-6b84-4f25-843a-d9d8a38a81f5'],3939982,Won,3564,3564,114003,True,
93d04eaa-bad9-477d-9884-a929542b4f79,3023,2,00:39:00.751,84,0,Interception,146,Uruguay,Regular Play,Bolivia,José Manuel Sagredo Chávez,Left Center Back,"[37.9, 11.9]",0.0,['ac0a669f-8cba-4408-ac7c-8f4e74269154'],3939982,Lost In Play,783,3564,114003,True,
0d5458d1-f336-47c2-b5a1-c909338894e7,3273,2,00:47:15.972,92,15,Interception,160,Uruguay,From Free Kick,Bolivia,José Manuel Sagredo Chávez,Left Center Back,"[15.8, 30.9]",0.0,['b37dc94e-673f-4937-aba1-92cceb9253b4'],3939982,Success In Play,783,3564,114003,,
b0373647-49f1-4976-8d4a-0b10dc512a9f,51,1,00:01:17.722,1,17,Interception,5,Ecuador,From Throw In,Jamaica,Kasey Palmer,Left Defensive Midfield,"[67.4, 1.4]",0.0,['f750d257-6b50-4ab5-998a-29d6240a751f'],3939980,Won,3565,2305,3317,,
99031575-912c-4dc9-9eb7-561a2adb233b,104,1,00:02:37.046,2,37,Interception,7,Ecuador,From Free Kick,Jamaica,Di'Shon Bernard,Right Center Back,"[22.2, 55.6]",0.0,['140a2a92-44cb-44c1-92ff-eacfc982e65c'],3939980,Success In Play,3565,2305,33145,,
ca48e3c4-ea36-4943-95ab-177cf0d740b4,225,1,00:07:27.236,7,27,Interception,17,Ecuador,From Throw In,Jamaica,Ethan Pinnock,Left Center Back,"[10.3, 31.6]",0.0,['11d8be36-68d7-490f-a42c-d4edbbf31dc0'],3939980,Lost In Play,3565,2305,4610,,
24a47163-1f33-480e-b9a2-9f3503629077,250,1,00:08:18.540,8,18,Interception,20,Ecuador,From Counter,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[68.4, 28.7]",0.0,['8580f7ae-36e9-4a57-9e94-69d361938974'],3939980,Won,3565,3565,37726,True,
c919534a-930f-4fb2-81fb-d88b3b0945ca,360,1,00:14:10.601,14,10,Interception,31,Ecuador,From Throw In,Jamaica,Damion Lowe,Right Defensive Midfield,"[64.7, 73.5]",0.0,['a6b735f4-55e3-4938-99e3-31354089b938'],3939980,Lost In Play,3565,2305,49120,,
5c91131e-6b51-4118-9caa-b1e87bce67fb,475,1,00:16:25.941,16,25,Interception,33,Jamaica,Regular Play,Ecuador,Felix Eduardo Torres Caicedo,Right Center Back,"[52.7, 54.3]",0.320001,['98f55328-6817-4790-ad48-59b7e54d3a2f'],3939980,Lost In Play,2305,3565,30111,,
516ed968-7db1-4395-b094-5721a5eab36f,1104,1,00:40:55.613,40,55,Interception,78,Ecuador,Regular Play,Ecuador,Piero Martín Hincapié Reyna,Left Back,"[68.1, 28.3]",0.0,['f8ebe44b-66e6-4ad1-85be-910f716cf386'],3939980,Success In Play,3565,3565,38004,True,
735de899-fef6-472c-b0b8-6ae9e0e45da3,1313,2,00:02:41.108,47,41,Interception,86,Ecuador,Other,Jamaica,Michael Hector,Right Center Back,"[22.7, 50.4]",0.0,['e4fd6357-f35d-4f69-bb6b-cefa4c084277'],3939980,Success In Play,3565,2305,16768,,
02712776-cddc-4b80-914d-6629692a22f8,1699,2,00:13:34.201,58,34,Interception,105,Jamaica,Regular Play,Jamaica,Bobby Armani De Cordova-Reid,Right Defensive Midfield,"[78.8, 7.2]",0.0,['081cb8e3-343e-4ffd-a163-9d65d2e6df8e'],3939980,Success In Play,2305,2305,9923,True,
